config_id,inner_fold,selection_metric,selection_score,params,pooled_auc,macro_auc,window_years,train_start,train_end,train_target_end,train_rows,valid_start,valid_end,valid_rows,approach,dataset_type,model_name,outer_fold
10,3,macro_auc,0.5015083961746389,"{""model__early_stopping"": false, ""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.1, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 31, ""model__min_samples_leaf"": 20}",0.5028255428111095,0.5015083961746389,5,2017-09-06,2022-09-01,2022-09-02,5028,2022-09-06,2025-04-03,2588,tuned,base,hist_gradient_boosting,3
11,1,macro_auc,0.5079761679986436,"{""model__early_stopping"": false, ""model__l2_regularization"": 10.0, ""model__learning_rate"": 0.1, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 7, ""model__min_samples_leaf"": 40}",0.5008861296151068,0.5079761679986436,all,2015-01-02,2017-07-21,2017-07-24,2572,2017-07-25,2020-02-13,2576,tuned,base,hist_gradient_boosting,3
11,2,macro_auc,0.5266586059976665,"{""model__early_stopping"": false, ""model__l2_regularization"": 10.0, ""model__learning_rate"": 0.1, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 7, ""model__min_samples_leaf"": 40}",0.5262287151702787,0.5266586059976665,all,2015-01-02,2020-02-12,2020-02-13,5148,2020-02-14,2022-09-02,2576,tuned,base,hist_gradient_boosting,3
11,3,macro_auc,0.5070438519564093,"{""model__early_stopping"": false, ""model__l2_regularization"": 10.0, ""model__learning_rate"": 0.1, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 7, ""model__min_samples_leaf"": 40}",0.5090043947560228,0.5070438519564093,all,2015-01-02,2022-09-01,2022-09-02,7724,2022-09-06,2025-04-03,2588,tuned,base,hist_gradient_boosting,3
12,1,macro_auc,0.5084599796859187,"{""model__early_stopping"": false, ""model__l2_regularization"": 1.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 3, ""model__min_samples_leaf"": 20}",0.49986474544546966,0.5084599796859187,3,2015-01-02,2017-07-21,2017-07-24,2572,2017-07-25,2020-02-13,2576,tuned,base,hist_gradient_boosting,3
12,2,macro_auc,0.5258096047902667,"{""model__early_stopping"": false, ""model__l2_regularization"": 1.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 3, ""model__min_samples_leaf"": 20}",0.5248400614357585,0.5258096047902667,3,2017-02-14,2020-02-12,2020-02-13,3016,2020-02-14,2022-09-02,2576,tuned,base,hist_gradient_boosting,3
12,3,macro_auc,0.48541331594754444,"{""model__early_stopping"": false, ""model__l2_regularization"": 1.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 3, ""model__min_samples_leaf"": 20}",0.48505321418981123,0.48541331594754444,3,2019-09-06,2022-09-01,2022-09-02,3016,2022-09-06,2025-04-03,2588,tuned,base,hist_gradient_boosting,3
13,1,macro_auc,0.515356946280093,"{""model__early_stopping"": false, ""model__l2_regularization"": 10.0, ""model__learning_rate"": 0.025, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15, ""model__min_samples_leaf"": 40}",0.506218676895065,0.515356946280093,5,2015-01-02,2017-07-21,2017-07-24,2572,2017-07-25,2020-02-13,2576,tuned,base,hist_gradient_boosting,3
13,2,macro_auc,0.5263509591071169,"{""model__early_stopping"": false, ""model__l2_regularization"": 10.0, ""model__learning_rate"": 0.025, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15, ""model__min_samples_leaf"": 40}",0.5264194925503096,0.5263509591071169,5,2015-02-17,2020-02-12,2020-02-13,5028,2020-02-14,2022-09-02,2576,tuned,base,hist_gradient_boosting,3
13,3,macro_auc,0.47961771584638846,"{""model__early_stopping"": false, ""model__l2_regularization"": 10.0, ""model__learning_rate"": 0.025, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15, ""model__min_samples_leaf"": 40}",0.48120450600352926,0.47961771584638846,5,2017-09-06,2022-09-01,2022-09-02,5028,2022-09-06,2025-04-03,2588,tuned,base,hist_gradient_boosting,3
14,1,macro_auc,0.4961974811078294,"{""model__early_stopping"": false, ""model__l2_regularization"": 1.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 15, ""model__min_samples_leaf"": 80}",0.4889306580831579,0.4961974811078294,all,2015-01-02,2017-07-21,2017-07-24,2572,2017-07-25,2020-02-13,2576,tuned,base,hist_gradient_boosting,3
14,2,macro_auc,0.5294893680030095,"{""model__early_stopping"": false, ""model__l2_regularization"": 1.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 15, ""model__min_samples_leaf"": 80}",0.528741171633127,0.5294893680030095,all,2015-01-02,2020-02-12,2020-02-13,5148,2020-02-14,2022-09-02,2576,tuned,base,hist_gradient_boosting,3
14,3,macro_auc,0.5096263694666182,"{""model__early_stopping"": false, ""model__l2_regularization"": 1.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 15, ""model__min_samples_leaf"": 80}",0.5099586298335124,0.5096263694666182,all,2015-01-02,2022-09-01,2022-09-02,7724,2022-09-06,2025-04-03,2588,tuned,base,hist_gradient_boosting,3
15,1,macro_auc,0.5117885694636322,"{""model__early_stopping"": false, ""model__l2_regularization"": 1.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 31, ""model__min_samples_leaf"": 10}",0.5051154121655104,0.5117885694636322,3,2015-01-02,2017-07-21,2017-07-24,2572,2017-07-25,2020-02-13,2576,tuned,base,hist_gradient_boosting,3
15,2,macro_auc,0.5277703996326674,"{""model__early_stopping"": false, ""model__l2_regularization"": 1.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 31, ""model__min_samples_leaf"": 10}",0.5264506337074304,0.5277703996326674,3,2017-02-14,2020-02-12,2020-02-13,3016,2020-02-14,2022-09-02,2576,tuned,base,hist_gradient_boosting,3
15,3,macro_auc,0.49516629850021465,"{""model__early_stopping"": false, ""model__l2_regularization"": 1.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 31, ""model__min_samples_leaf"": 10}",0.4945898707227252,0.49516629850021465,3,2019-09-06,2022-09-01,2022-09-02,3016,2022-09-06,2025-04-03,2588,tuned,base,hist_gradient_boosting,3
16,1,macro_auc,0.5108047049038851,"{""model__early_stopping"": false, ""model__l2_regularization"": 10.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 3, ""model__min_samples_leaf"": 10}",0.5020081965473091,0.5108047049038851,5,2015-01-02,2017-07-21,2017-07-24,2572,2017-07-25,2020-02-13,2576,tuned,base,hist_gradient_boosting,3
16,2,macro_auc,0.5290142021687275,"{""model__early_stopping"": false, ""model__l2_regularization"": 10.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 3, ""model__min_samples_leaf"": 10}",0.5285262069465944,0.5290142021687275,5,2015-02-17,2020-02-12,2020-02-13,5028,2020-02-14,2022-09-02,2576,tuned,base,hist_gradient_boosting,3
16,3,macro_auc,0.47328426705725307,"{""model__early_stopping"": false, ""model__l2_regularization"": 10.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 3, ""model__min_samples_leaf"": 10}",0.47711663965398193,0.47328426705725307,5,2017-09-06,2022-09-01,2022-09-02,5028,2022-09-06,2025-04-03,2588,tuned,base,hist_gradient_boosting,3
17,1,macro_auc,0.5139592860178844,"{""model__early_stopping"": false, ""model__l2_regularization"": 10.0, ""model__learning_rate"": 0.025, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7, ""model__min_samples_leaf"": 40}",0.5046492994966469,0.5139592860178844,all,2015-01-02,2017-07-21,2017-07-24,2572,2017-07-25,2020-02-13,2576,tuned,base,hist_gradient_boosting,3
17,2,macro_auc,0.5254666023684349,"{""model__early_stopping"": false, ""model__l2_regularization"": 10.0, ""model__learning_rate"": 0.025, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7, ""model__min_samples_leaf"": 40}",0.5256721047794117,0.5254666023684349,all,2015-01-02,2020-02-12,2020-02-13,5148,2020-02-14,2022-09-02,2576,tuned,base,hist_gradient_boosting,3
17,3,macro_auc,0.4941983290384438,"{""model__early_stopping"": false, ""model__l2_regularization"": 10.0, ""model__learning_rate"": 0.025, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7, ""model__min_samples_leaf"": 40}",0.4940498168252263,0.4941983290384438,all,2015-01-02,2022-09-01,2022-09-02,7724,2022-09-06,2025-04-03,2588,tuned,base,hist_gradient_boosting,3
18,1,macro_auc,0.5065811357876667,"{""model__early_stopping"": false, ""model__l2_regularization"": 1.0, ""model__learning_rate"": 0.025, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 7, ""model__min_samples_leaf"": 80}",0.49830325284171034,0.5065811357876667,3,2015-01-02,2017-07-21,2017-07-24,2572,2017-07-25,2020-02-13,2576,tuned,base,hist_gradient_boosting,3
18,2,macro_auc,0.5335869333491066,"{""model__early_stopping"": false, ""model__l2_regularization"": 1.0, ""model__learning_rate"": 0.025, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 7, ""model__min_samples_leaf"": 80}",0.5328578511996904,0.5335869333491066,3,2017-02-14,2020-02-12,2020-02-13,3016,2020-02-14,2022-09-02,2576,tuned,base,hist_gradient_boosting,3
18,3,macro_auc,0.4872117123096876,"{""model__early_stopping"": false, ""model__l2_regularization"": 1.0, ""model__learning_rate"": 0.025, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 7, ""model__min_samples_leaf"": 80}",0.48619475985883076,0.4872117123096876,3,2019-09-06,2022-09-01,2022-09-02,3016,2022-09-06,2025-04-03,2588,tuned,base,hist_gradient_boosting,3
19,1,macro_auc,0.5106380212331434,"{""model__early_stopping"": false, ""model__l2_regularization"": 10.0, ""model__learning_rate"": 0.025, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 3, ""model__min_samples_leaf"": 80}",0.499880211773454,0.5106380212331434,5,2015-01-02,2017-07-21,2017-07-24,2572,2017-07-25,2020-02-13,2576,tuned,base,hist_gradient_boosting,3
19,2,macro_auc,0.5308294477285473,"{""model__early_stopping"": false, ""model__l2_regularization"": 10.0, ""model__learning_rate"": 0.025, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 3, ""model__min_samples_leaf"": 80}",0.5302704140866873,0.5308294477285473,5,2015-02-17,2020-02-12,2020-02-13,5028,2020-02-14,2022-09-02,2576,tuned,base,hist_gradient_boosting,3
19,3,macro_auc,0.47815653559836946,"{""model__early_stopping"": false, ""model__l2_regularization"": 10.0, ""model__learning_rate"": 0.025, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 3, ""model__min_samples_leaf"": 80}",0.4810699420745742,0.47815653559836946,5,2017-09-06,2022-09-01,2022-09-02,5028,2022-09-06,2025-04-03,2588,tuned,base,hist_gradient_boosting,3
0,1,macro_auc,0.5114218834807122,"{""model__C"": 0.1}",0.4998923422267752,0.5114218834807122,all,2015-01-02,2017-07-21,2017-07-24,2572,2017-07-25,2020-02-13,2576,tuned,hybrid,logistic_regression,3
0,2,macro_auc,0.5161507432906334,"{""model__C"": 0.1}",0.5169976296439629,0.5161507432906334,all,2015-01-02,2020-02-12,2020-02-13,5148,2020-02-14,2022-09-02,2576,tuned,hybrid,logistic_regression,3
0,3,macro_auc,0.5076979358016007,"{""model__C"": 0.1}",0.5055401977520332,0.5076979358016007,all,2015-01-02,2022-09-01,2022-09-02,7724,2022-09-06,2025-04-03,2588,tuned,hybrid,logistic_regression,3
1,1,macro_auc,0.5106374503203938,"{""model__C"": 10.0}",0.49935799575798046,0.5106374503203938,all,2015-01-02,2017-07-21,2017-07-24,2572,2017-07-25,2020-02-13,2576,tuned,hybrid,logistic_regression,3
1,2,macro_auc,0.5142359398199156,"{""model__C"": 10.0}",0.515680026122291,0.5142359398199156,all,2015-01-02,2020-02-12,2020-02-13,5148,2020-02-14,2022-09-02,2576,tuned,hybrid,logistic_regression,3
1,3,macro_auc,0.50803598798333,"{""model__C"": 10.0}",0.5060334989258861,0.50803598798333,all,2015-01-02,2022-09-01,2022-09-02,7724,2022-09-06,2025-04-03,2588,tuned,hybrid,logistic_regression,3
2,1,macro_auc,0.5114218834807122,"{""model__C"": 0.1}",0.4998923422267752,0.5114218834807122,3,2015-01-02,2017-07-21,2017-07-24,2572,2017-07-25,2020-02-13,2576,tuned,hybrid,logistic_regression,3
2,2,macro_auc,0.5232076119221758,"{""model__C"": 0.1}",0.523132135255418,0.5232076119221758,3,2017-02-14,2020-02-12,2020-02-13,3016,2020-02-14,2022-09-02,2576,tuned,hybrid,logistic_regression,3
2,3,macro_auc,0.5146711119388734,"{""model__C"": 0.1}",0.5103149695028388,0.5146711119388734,3,2019-09-06,2022-09-01,2022-09-02,3016,2022-09-06,2025-04-03,2588,tuned,hybrid,logistic_regression,3
3,1,macro_auc,0.5106374503203938,"{""model__C"": 10.0}",0.49935799575798046,0.5106374503203938,3,2015-01-02,2017-07-21,2017-07-24,2572,2017-07-25,2020-02-13,2576,tuned,hybrid,logistic_regression,3
3,2,macro_auc,0.5218013473698218,"{""model__C"": 10.0}",0.5214565595975232,0.5218013473698218,3,2017-02-14,2020-02-12,2020-02-13,3016,2020-02-14,2022-09-02,2576,tuned,hybrid,logistic_regression,3
3,3,macro_auc,0.5151864643495939,"{""model__C"": 10.0}",0.5113015718505447,0.5151864643495939,3,2019-09-06,2022-09-01,2022-09-02,3016,2022-09-06,2025-04-03,2588,tuned,hybrid,logistic_regression,3
4,1,macro_auc,0.5114218834807122,"{""model__C"": 0.1}",0.4998923422267752,0.5114218834807122,5,2015-01-02,2017-07-21,2017-07-24,2572,2017-07-25,2020-02-13,2576,tuned,hybrid,logistic_regression,3
4,2,macro_auc,0.5168037619937071,"{""model__C"": 0.1}",0.5175714734907121,0.5168037619937071,5,2015-02-17,2020-02-12,2020-02-13,5028,2020-02-14,2022-09-02,2576,tuned,hybrid,logistic_regression,3
4,3,macro_auc,0.5085471290726533,"{""model__C"": 0.1}",0.5096304616771521,0.5085471290726533,5,2017-09-06,2022-09-01,2022-09-02,5028,2022-09-06,2025-04-03,2588,tuned,hybrid,logistic_regression,3
5,1,macro_auc,0.5106374503203938,"{""model__C"": 10.0}",0.49935799575798046,0.5106374503203938,5,2015-01-02,2017-07-21,2017-07-24,2572,2017-07-25,2020-02-13,2576,tuned,hybrid,logistic_regression,3
5,2,macro_auc,0.5160985574680462,"{""model__C"": 10.0}",0.5170115373452013,0.5160985574680462,5,2015-02-17,2020-02-12,2020-02-13,5028,2020-02-14,2022-09-02,2576,tuned,hybrid,logistic_regression,3
5,3,macro_auc,0.5088072184306985,"{""model__C"": 10.0}",0.5099589295304587,0.5088072184306985,5,2017-09-06,2022-09-01,2022-09-02,5028,2022-09-06,2025-04-03,2588,tuned,hybrid,logistic_regression,3
0,1,macro_auc,0.5158768241787471,"{""model__max_depth"": 4, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 100}",0.5016646014569888,0.5158768241787471,all,2015-01-02,2017-07-21,2017-07-24,2572,2017-07-25,2020-02-13,2576,tuned,hybrid,random_forest,3
0,2,macro_auc,0.5195063654468176,"{""model__max_depth"": 4, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 100}",0.5193111455108359,0.5195063654468176,all,2015-01-02,2020-02-12,2020-02-13,5148,2020-02-14,2022-09-02,2576,tuned,hybrid,random_forest,3
0,3,macro_auc,0.5091112987691859,"{""model__max_depth"": 4, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 100}",0.5053681717047721,0.5091112987691859,all,2015-01-02,2022-09-01,2022-09-02,7724,2022-09-06,2025-04-03,2588,tuned,hybrid,random_forest,3
1,1,macro_auc,0.5172991443607122,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 100}",0.50442124697421,0.5172991443607122,all,2015-01-02,2017-07-21,2017-07-24,2572,2017-07-25,2020-02-13,2576,tuned,hybrid,random_forest,3
1,2,macro_auc,0.5134324775321362,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 100}",0.5148074690402477,0.5134324775321362,all,2015-01-02,2020-02-12,2020-02-13,5148,2020-02-14,2022-09-02,2576,tuned,hybrid,random_forest,3
1,3,macro_auc,0.5087950544139717,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 100}",0.5063739546570507,0.5087950544139717,all,2015-01-02,2022-09-01,2022-09-02,7724,2022-09-06,2025-04-03,2588,tuned,hybrid,random_forest,3
2,1,macro_auc,0.5179777223333748,"{""model__max_depth"": 8, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 100}",0.5050768979762158,0.5179777223333748,all,2015-01-02,2017-07-21,2017-07-24,2572,2017-07-25,2020-02-13,2576,tuned,hybrid,random_forest,3
2,2,macro_auc,0.5249343865328135,"{""model__max_depth"": 8, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 100}",0.5253549487229102,0.5249343865328135,all,2015-01-02,2020-02-12,2020-02-13,5148,2020-02-14,2022-09-02,2576,tuned,hybrid,random_forest,3
2,3,macro_auc,0.5011189798346871,"{""model__max_depth"": 8, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 100}",0.4998873139481357,0.5011189798346871,all,2015-01-02,2022-09-01,2022-09-02,7724,2022-09-06,2025-04-03,2588,tuned,hybrid,random_forest,3
3,1,macro_auc,0.5206111064829239,"{""model__max_depth"": 8, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 100}",0.5119524389186186,0.5206111064829239,3,2015-01-02,2017-07-21,2017-07-24,2572,2017-07-25,2020-02-13,2576,tuned,hybrid,random_forest,3
3,2,macro_auc,0.5272222597379717,"{""model__max_depth"": 8, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 100}",0.5257582720588235,0.5272222597379717,3,2017-02-14,2020-02-12,2020-02-13,3016,2020-02-14,2022-09-02,2576,tuned,hybrid,random_forest,3
3,3,macro_auc,0.5116523016537551,"{""model__max_depth"": 8, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 100}",0.5086720308424122,0.5116523016537551,3,2019-09-06,2022-09-01,2022-09-02,3016,2022-09-06,2025-04-03,2588,tuned,hybrid,random_forest,3
4,1,macro_auc,0.5226127182624614,"{""model__max_depth"": 3, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 100}",0.5084743346901246,0.5226127182624614,5,2015-01-02,2017-07-21,2017-07-24,2572,2017-07-25,2020-02-13,2576,tuned,hybrid,random_forest,3
4,2,macro_auc,0.5208863721082084,"{""model__max_depth"": 3, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 100}",0.5208035023219815,0.5208863721082084,5,2015-02-17,2020-02-12,2020-02-13,5028,2020-02-14,2022-09-02,2576,tuned,hybrid,random_forest,3
4,3,macro_auc,0.49058996594994214,"{""model__max_depth"": 3, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 100}",0.49046094589151457,0.49058996594994214,5,2017-09-06,2022-09-01,2022-09-02,5028,2022-09-06,2025-04-03,2588,tuned,hybrid,random_forest,3
5,1,macro_auc,0.5212744867924708,"{""model__max_depth"": 8, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 200}",0.5103287777415886,0.5212744867924708,all,2015-01-02,2017-07-21,2017-07-24,2572,2017-07-25,2020-02-13,2576,tuned,hybrid,random_forest,3
5,2,macro_auc,0.5262147818427115,"{""model__max_depth"": 8, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 200}",0.5268140479876161,0.5262147818427115,all,2015-01-02,2020-02-12,2020-02-13,5148,2020-02-14,2022-09-02,2576,tuned,hybrid,random_forest,3
5,3,macro_auc,0.5047191014937523,"{""model__max_depth"": 8, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 200}",0.5027152543348167,0.5047191014937523,all,2015-01-02,2022-09-01,2022-09-02,7724,2022-09-06,2025-04-03,2588,tuned,hybrid,random_forest,3
6,1,macro_auc,0.5202607983520754,"{""model__max_depth"": 3, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 40, ""model__n_estimators"": 200}",0.504945889080348,0.5202607983520754,3,2015-01-02,2017-07-21,2017-07-24,2572,2017-07-25,2020-02-13,2576,tuned,hybrid,random_forest,3
6,2,macro_auc,0.5286080358385052,"{""model__max_depth"": 3, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 40, ""model__n_estimators"": 200}",0.527852288119195,0.5286080358385052,3,2017-02-14,2020-02-12,2020-02-13,3016,2020-02-14,2022-09-02,2576,tuned,hybrid,random_forest,3
6,3,macro_auc,0.5069316910100747,"{""model__max_depth"": 3, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 40, ""model__n_estimators"": 200}",0.5031414233926653,0.5069316910100747,3,2019-09-06,2022-09-01,2022-09-02,3016,2022-09-06,2025-04-03,2588,tuned,hybrid,random_forest,3
7,1,macro_auc,0.5152848495552285,"{""model__max_depth"": 4, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 200}",0.5043448251182872,0.5152848495552285,5,2015-01-02,2017-07-21,2017-07-24,2572,2017-07-25,2020-02-13,2576,tuned,hybrid,random_forest,3
7,2,macro_auc,0.5272605946742486,"{""model__max_depth"": 4, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 200}",0.5273292376160991,0.5272605946742486,5,2015-02-17,2020-02-12,2020-02-13,5028,2020-02-14,2022-09-02,2576,tuned,hybrid,random_forest,3
7,3,macro_auc,0.4940901471064961,"{""model__max_depth"": 4, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 200}",0.49369317745895347,0.4940901471064961,5,2017-09-06,2022-09-01,2022-09-02,5028,2022-09-06,2025-04-03,2588,tuned,hybrid,random_forest,3
8,1,macro_auc,0.5182362219638927,"{""model__max_depth"": 6, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 10, ""model__n_estimators"": 200}",0.506603515526677,0.5182362219638927,all,2015-01-02,2017-07-21,2017-07-24,2572,2017-07-25,2020-02-13,2576,tuned,hybrid,random_forest,3
8,2,macro_auc,0.5267027761700613,"{""model__max_depth"": 6, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 10, ""model__n_estimators"": 200}",0.5269253095975233,0.5267027761700613,all,2015-01-02,2020-02-12,2020-02-13,5148,2020-02-14,2022-09-02,2576,tuned,hybrid,random_forest,3
8,3,macro_auc,0.5041198077445104,"{""model__max_depth"": 6, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 10, ""model__n_estimators"": 200}",0.5025749961638791,0.5041198077445104,all,2015-01-02,2022-09-01,2022-09-02,7724,2022-09-06,2025-04-03,2588,tuned,hybrid,random_forest,3
9,1,macro_auc,0.5168683027856357,"{""model__max_depth"": 4, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 10, ""model__n_estimators"": 200}",0.5014959881558254,0.5168683027856357,3,2015-01-02,2017-07-21,2017-07-24,2572,2017-07-25,2020-02-13,2576,tuned,hybrid,random_forest,3
9,2,macro_auc,0.5192638602198065,"{""model__max_depth"": 4, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 10, ""model__n_estimators"": 200}",0.5183049535603714,0.5192638602198065,3,2017-02-14,2020-02-12,2020-02-13,3016,2020-02-14,2022-09-02,2576,tuned,hybrid,random_forest,3
9,3,macro_auc,0.5135802156852177,"{""model__max_depth"": 4, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 10, ""model__n_estimators"": 200}",0.5090958023246892,0.5135802156852177,3,2019-09-06,2022-09-01,2022-09-02,3016,2022-09-06,2025-04-03,2588,tuned,hybrid,random_forest,3
10,1,macro_auc,0.5210917451311747,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 40, ""model__n_estimators"": 100}",0.5065962372546843,0.5210917451311747,5,2015-01-02,2017-07-21,2017-07-24,2572,2017-07-25,2020-02-13,2576,tuned,hybrid,random_forest,3
10,2,macro_auc,0.5159715167761828,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 40, ""model__n_estimators"": 100}",0.5171221942724458,0.5159715167761828,5,2015-02-17,2020-02-12,2020-02-13,5028,2020-02-14,2022-09-02,2576,tuned,hybrid,random_forest,3
10,3,macro_auc,0.5087003031951371,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 40, ""model__n_estimators"": 100}",0.5071537661117078,0.5087003031951371,5,2017-09-06,2022-09-01,2022-09-02,5028,2022-09-06,2025-04-03,2588,tuned,hybrid,random_forest,3
11,1,macro_auc,0.513965013517313,"{""model__max_depth"": 8, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 10, ""model__n_estimators"": 200}",0.5029965252316462,0.513965013517313,all,2015-01-02,2017-07-21,2017-07-24,2572,2017-07-25,2020-02-13,2576,tuned,hybrid,random_forest,3
11,2,macro_auc,0.518463881362947,"{""model__max_depth"": 8, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 10, ""model__n_estimators"": 200}",0.5184367743808049,0.518463881362947,all,2015-01-02,2020-02-12,2020-02-13,5148,2020-02-14,2022-09-02,2576,tuned,hybrid,random_forest,3
11,3,macro_auc,0.5072348481827054,"{""model__max_depth"": 8, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 10, ""model__n_estimators"": 200}",0.5040483063526162,0.5072348481827054,all,2015-01-02,2022-09-01,2022-09-02,7724,2022-09-06,2025-04-03,2588,tuned,hybrid,random_forest,3
12,1,macro_auc,0.5179777223333748,"{""model__max_depth"": 8, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 100}",0.5050768979762158,0.5179777223333748,3,2015-01-02,2017-07-21,2017-07-24,2572,2017-07-25,2020-02-13,2576,tuned,hybrid,random_forest,3
12,2,macro_auc,0.518005991903718,"{""model__max_depth"": 8, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 100}",0.5177365518575852,0.518005991903718,3,2017-02-14,2020-02-12,2020-02-13,3016,2020-02-14,2022-09-02,2576,tuned,hybrid,random_forest,3
12,3,macro_auc,0.5107022589087433,"{""model__max_depth"": 8, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 100}",0.5059627704465245,0.5107022589087433,3,2019-09-06,2022-09-01,2022-09-02,3016,2022-09-06,2025-04-03,2588,tuned,hybrid,random_forest,3
13,1,macro_auc,0.517803847255801,"{""model__max_depth"": 8, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 10, ""model__n_estimators"": 100}",0.5074429428964975,0.517803847255801,5,2015-01-02,2017-07-21,2017-07-24,2572,2017-07-25,2020-02-13,2576,tuned,hybrid,random_forest,3
13,2,macro_auc,0.5251973340019629,"{""model__max_depth"": 8, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 10, ""model__n_estimators"": 100}",0.5257274332430341,0.5251973340019629,5,2015-02-17,2020-02-12,2020-02-13,5028,2020-02-14,2022-09-02,2576,tuned,hybrid,random_forest,3
