dataset_type,model_name,outer_fold,config_id,inner_fold,roc_auc,train_end,train_target_end,valid_start,valid_end,mean_auc
hybrid,xgboost,3,0,2,0.5154647590944273,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,xgboost,3,0,3,0.5005664272287862,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5048524454148997
hybrid,xgboost,3,1,1,0.4980184904499974,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,xgboost,3,1,2,0.5190493179179567,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,xgboost,3,1,3,0.5017184622909314,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5062620902196285
hybrid,lightgbm,3,0,1,0.49860196525474254,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,lightgbm,3,0,2,0.5145441297407121,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,lightgbm,3,0,3,0.5034531082169711,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5055330677374752
hybrid,lightgbm,3,1,1,0.5002586819170726,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,lightgbm,3,1,2,0.5252309887770898,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
