scope,accuracy,precision,recall,f1,balanced_accuracy,f1_macro,mcc,roc_auc,tn,fp,fn,tp,group,mean_outer_auc,approach,dataset_type,model_name,ticker
outer_fold,0.5108695652173914,0.5138121546961326,0.9789473684210527,0.6739130434782609,0.49509166173861624,0.34782608695652173,-0.03873658863478094,0.5459491425192193,1,88,2,93,2.0,,raw_interactions,base,logistic_regression,MSFT
outer_fold,0.47282608695652173,0.5346534653465347,0.5192307692307693,0.526829268292683,0.4658653846153846,0.4658686218764028,-0.06801221820199095,0.48822115384615383,33,47,50,54,3.0,,raw_interactions,base,logistic_regression,MSFT
global,0.49547920433996384,0.5370919881305638,0.5953947368421053,0.5647425897035881,0.4844443563728599,0.4823712948517941,-0.03172580277570127,0.49064679771718456,93,156,123,181,,0.5426356492904957,raw_interactions,base,logistic_regression,NVDA
outer_fold,0.4702702702702703,0.6037735849056604,0.29357798165137616,0.3950617283950617,0.508631096088846,0.4619539411206078,0.0187841302913358,0.5277643650410431,55,21,77,32,1.0,,raw_interactions,base,logistic_regression,NVDA
outer_fold,0.5108695652173914,0.5108695652173914,1.0,0.6762589928057554,0.5,0.3381294964028777,0.0,0.5520094562647754,0,90,0,94,2.0,,raw_interactions,base,logistic_regression,NVDA
outer_fold,0.5054347826086957,0.55,0.5445544554455446,0.5472636815920398,0.5011928903733747,0.5011767509756606,0.0023833653411517233,0.5481331265656686,38,45,46,55,3.0,,raw_interactions,base,logistic_regression,NVDA
global,0.5171790235081374,0.5248447204968945,0.5971731448763251,0.5586776859504132,0.5152532391048292,0.5128717771069431,0.030919555928441058,0.5285172097892946,117,153,114,169,,0.5333941031556163,raw_interactions,base,logistic_regression,TSLA
outer_fold,0.5243243243243243,0.5304347826086957,0.6421052631578947,0.580952380952381,0.5210526315789474,0.5154761904761905,0.04339318253240876,0.5459649122807018,36,54,34,61,1.0,,raw_interactions,base,logistic_regression,TSLA
outer_fold,0.5597826086956522,0.5304347826086957,0.6931818181818182,0.6009852216748769,0.5653409090909092,0.555038065382893,0.13483997249264842,0.5536221590909091,42,54,27,61,2.0,,raw_interactions,base,logistic_regression,TSLA
outer_fold,0.4673913043478261,0.5108695652173914,0.47,0.4895833333333333,0.46714285714285714,0.46638257575757575,-0.06546536707079771,0.5005952380952381,39,45,53,47,3.0,,raw_interactions,base,logistic_regression,TSLA
global,0.4936708860759494,0.5302593659942363,0.6112956810631229,0.5679012345679012,0.4822351421188631,0.4782737613887541,-0.0365996475956519,0.45297421294099033,89,163,117,184,,0.45246059116045156,raw_interactions,hybrid,logistic_regression,AAPL
outer_fold,0.4864864864864865,0.5158730158730159,0.6565656565656566,0.5777777777777777,0.47363166549213065,0.46130268199233715,-0.056437561343337043,0.4585388771435283,25,61,34,65,1.0,,raw_interactions,hybrid,logistic_regression,AAPL
outer_fold,0.483695652173913,0.5220588235294118,0.7029702970297029,0.5991561181434599,0.4599188834546105,0.4369826392244017,-0.09084048977671963,0.4328999164976738,18,65,30,71,2.0,,raw_interactions,hybrid,logistic_regression,AAPL
outer_fold,0.5108695652173914,0.5647058823529412,0.4752475247524752,0.5161290322580645,0.5147321961111774,0.510811768876285,0.029408316249611283,0.46594297984015265,46,37,53,48,3.0,,raw_interactions,hybrid,logistic_regression,AAPL
global,0.5045207956600362,0.5477707006369427,0.5657894736842105,0.5566343042071198,0.4977541745931093,0.4975794471855271,-0.004511060764981002,0.49413443246670896,107,142,132,172,,0.5150217520176125,raw_interactions,hybrid,logistic_regression,MSFT
outer_fold,0.5135135135135135,0.5652173913043478,0.6190476190476191,0.5909090909090909,0.49702380952380953,0.4954545454545455,-0.006080403791133919,0.4801190476190476,30,50,40,65,1.0,,raw_interactions,hybrid,logistic_regression,MSFT
outer_fold,0.5271739130434783,0.5240963855421686,0.9157894736842105,0.6666666666666666,0.5140745121230041,0.42679127725856697,0.047351076241216136,0.5159077468953281,10,79,8,87,2.0,,raw_interactions,hybrid,logistic_regression,MSFT
outer_fold,0.47282608695652173,0.6060606060606061,0.19230769230769232,0.291970802919708,0.5149038461538462,0.43602869150314405,0.03851630118554209,0.5490384615384616,67,13,84,20,3.0,,raw_interactions,hybrid,logistic_regression,MSFT
global,0.5207956600361664,0.5674740484429066,0.5394736842105263,0.5531197301854974,0.5187328260410061,0.5182752647028852,0.0373180443373279,0.5139241175227225,124,125,140,164,,0.545437377247504,raw_interactions,hybrid,logistic_regression,NVDA
outer_fold,0.5027027027027027,0.6307692307692307,0.3761467889908257,0.47126436781609193,0.5301786576533076,0.5009383063570256,0.06220175780073238,0.5478029937228392,52,24,68,41,1.0,,raw_interactions,hybrid,logistic_regression,NVDA
outer_fold,0.5163043478260869,0.5144508670520231,0.9468085106382979,0.6666666666666666,0.5067375886524823,0.3927392739273927,0.028411899884609123,0.5068557919621749,6,84,5,89,2.0,,raw_interactions,hybrid,logistic_regression,NVDA
outer_fold,0.5434782608695652,0.6666666666666666,0.33663366336633666,0.4473684210526316,0.5659071931289514,0.5292397660818714,0.14653846447549637,0.5816533460574974,66,17,67,34,3.0,,raw_interactions,hybrid,logistic_regression,NVDA
global,0.5262206148282098,0.5302593659942363,0.6501766784452296,0.5841269841269842,0.523236487370763,0.5168534080298787,0.04804821131533921,0.5299829865200889,107,163,99,184,,0.5371359229829624,raw_interactions,hybrid,logistic_regression,TSLA
outer_fold,0.5135135135135135,0.5206611570247934,0.6631578947368421,0.5833333333333334,0.5093567251461988,0.4994588744588745,0.019663202561304553,0.5356725146198831,32,58,32,63,1.0,,raw_interactions,hybrid,logistic_regression,TSLA
outer_fold,0.5652173913043478,0.5333333333333333,0.7272727272727273,0.6153846153846154,0.571969696969697,0.5576923076923077,0.15096490996388545,0.5796638257575757,40,56,24,64,2.0,,raw_interactions,hybrid,logistic_regression,TSLA
outer_fold,0.5,0.5377358490566038,0.57,0.5533980582524272,0.4933333333333333,0.4927484118422629,-0.013439346326091662,0.4960714285714285,35,49,43,57,3.0,,raw_interactions,hybrid,logistic_regression,TSLA
global,0.4719710669077758,0.5131964809384164,0.5813953488372093,0.5451713395638629,0.4613325950535253,0.45793049736813835,-0.07921609330006973,0.4592627748773928,86,166,126,175,,0.45886304797473304,raw_interactions,lag_1,logistic_regression,AAPL
outer_fold,0.4594594594594595,0.49624060150375937,0.6666666666666666,0.5689655172413793,0.4437984496124031,0.4221639180409795,-0.12471469316340233,0.45842142353770265,19,67,33,66,1.0,,raw_interactions,lag_1,logistic_regression,AAPL
outer_fold,0.4945652173913043,0.5298507462686567,0.7029702970297029,0.6042553191489362,0.47196707622569484,0.45250359942409213,-0.06271345442048519,0.4463795777168078,20,63,30,71,2.0,,raw_interactions,lag_1,logistic_regression,AAPL
outer_fold,0.46195652173913043,0.5135135135135135,0.37623762376237624,0.4342857142857143,0.47125134200167007,0.46066617320503334,-0.058349226429008,0.4717881426696886,47,36,63,38,3.0,,raw_interactions,lag_1,logistic_regression,AAPL
global,0.49005424954792043,0.5361842105263158,0.5361842105263158,0.5361842105263158,0.48495957514267596,0.48495957514267596,-0.030080849714648066,0.4910299091101248,108,141,141,163,,0.5127886781560643,raw_interactions,lag_1,logistic_regression,MSFT
outer_fold,0.4918918918918919,0.5478260869565217,0.6,0.5727272727272728,0.475,0.473030303030303,-0.05107539184552492,0.48142857142857143,28,52,42,63,1.0,,raw_interactions,lag_1,logistic_regression,MSFT
outer_fold,0.532608695652174,0.5276073619631901,0.9052631578947369,0.6666666666666666,0.5200473092844471,0.4424242424242424,0.06301434736595381,0.5131874630396215,12,77,9,86,2.0,,raw_interactions,lag_1,logistic_regression,MSFT
outer_fold,0.44565217391304346,0.5384615384615384,0.1346153846153846,0.2153846153846154,0.4923076923076923,0.3934065934065934,-0.021894402060456,0.54375,68,12,90,14,3.0,,raw_interactions,lag_1,logistic_regression,MSFT
global,0.515370705244123,0.5633802816901409,0.5263157894736842,0.54421768707483,0.5141619108010991,0.5134215848501563,0.02819376046499397,0.5082567110547453,125,124,144,160,,0.5379441751559784,raw_interactions,lag_1,logistic_regression,NVDA
outer_fold,0.4972972972972973,0.6379310344827587,0.3394495412844037,0.4431137724550898,0.5315668759053598,0.4924928468186779,0.0669523440375016,0.5469579913085465,55,21,72,37,1.0,,raw_interactions,lag_1,logistic_regression,NVDA
outer_fold,0.5163043478260869,0.5142857142857142,0.9574468085106383,0.6691449814126395,0.5065011820330969,0.3850775412113702,0.030134724444093982,0.49858156028368794,5,85,4,90,2.0,,raw_interactions,lag_1,logistic_regression,NVDA
outer_fold,0.532608695652174,0.6470588235294118,0.32673267326732675,0.4342105263157895,0.5549326016939043,0.5180311890838207,0.12213748939541372,0.5682929738757008,65,18,68,33,3.0,,raw_interactions,lag_1,logistic_regression,NVDA
global,0.5171790235081374,0.5224719101123596,0.657243816254417,0.5821596244131455,0.5138070933123937,0.5052125745192066,0.02882366777333849,0.5361340138725298,100,170,97,186,,0.538456154591023,raw_interactions,lag_1,logistic_regression,TSLA
outer_fold,0.5297297297297298,0.5333333333333333,0.6736842105263158,0.5953488372093023,0.5257309941520467,0.5170292573143286,0.05387934628051397,0.5336842105263159,34,56,31,64,1.0,,raw_interactions,lag_1,logistic_regression,TSLA
outer_fold,0.532608695652174,0.5083333333333333,0.6931818181818182,0.5865384615384616,0.5392992424242424,0.5245192307692308,0.0824347863618585,0.5802556818181819,37,59,27,61,2.0,,raw_interactions,lag_1,logistic_regression,TSLA
outer_fold,0.4891304347826087,0.5258620689655172,0.61,0.5648148148148148,0.4776190476190476,0.47319688109161795,-0.04619178561855288,0.5014285714285716,29,55,39,61,3.0,,raw_interactions,lag_1,logistic_regression,TSLA
global,0.5443037974683544,0.5443037974683544,1.0,0.7049180327868853,0.5,0.3524590163934426,0.0,0.5,0,252,0,301,,0.5,raw_ticker,base,dummy,AAPL
outer_fold,0.5351351351351351,0.5351351351351351,1.0,0.6971830985915493,0.5,0.3485915492957746,0.0,0.5,0,86,0,99,1.0,,raw_ticker,base,dummy,AAPL
outer_fold,0.5489130434782609,0.5489130434782609,1.0,0.7087719298245614,0.5,0.3543859649122807,0.0,0.5,0,83,0,101,2.0,,raw_ticker,base,dummy,AAPL
outer_fold,0.5489130434782609,0.5489130434782609,1.0,0.7087719298245614,0.5,0.3543859649122807,0.0,0.5,0,83,0,101,3.0,,raw_ticker,base,dummy,AAPL
global,0.5497287522603979,0.5497287522603979,1.0,0.7094515752625438,0.5,0.3547257876312719,0.0,0.5,0,249,0,304,,0.5,raw_ticker,base,dummy,MSFT
outer_fold,0.5675675675675675,0.5675675675675675,1.0,0.7241379310344828,0.5,0.3620689655172414,0.0,0.5,0,80,0,105,1.0,,raw_ticker,base,dummy,MSFT
outer_fold,0.5163043478260869,0.5163043478260869,1.0,0.6810035842293907,0.5,0.34050179211469533,0.0,0.5,0,89,0,95,2.0,,raw_ticker,base,dummy,MSFT
outer_fold,0.5652173913043478,0.5652173913043478,1.0,0.7222222222222222,0.5,0.3611111111111111,0.0,0.5,0,80,0,104,3.0,,raw_ticker,base,dummy,MSFT
global,0.5497287522603979,0.5497287522603979,1.0,0.7094515752625438,0.5,0.3547257876312719,0.0,0.5,0,249,0,304,,0.5,raw_ticker,base,dummy,NVDA
outer_fold,0.5891891891891892,0.5891891891891892,1.0,0.7414965986394558,0.5,0.3707482993197279,0.0,0.5,0,76,0,109,1.0,,raw_ticker,base,dummy,NVDA
outer_fold,0.5108695652173914,0.5108695652173914,1.0,0.6762589928057554,0.5,0.3381294964028777,0.0,0.5,0,90,0,94,2.0,,raw_ticker,base,dummy,NVDA
outer_fold,0.5489130434782609,0.5489130434782609,1.0,0.7087719298245614,0.5,0.3543859649122807,0.0,0.5,0,83,0,101,3.0,,raw_ticker,base,dummy,NVDA
global,0.5117540687160941,0.5117540687160941,1.0,0.6770334928229665,0.5,0.33851674641148327,0.0,0.5,0,270,0,283,,0.5,raw_ticker,base,dummy,TSLA
outer_fold,0.5135135135135135,0.5135135135135135,1.0,0.6785714285714286,0.5,0.3392857142857143,0.0,0.5,0,90,0,95,1.0,,raw_ticker,base,dummy,TSLA
outer_fold,0.4782608695652174,0.4782608695652174,1.0,0.6470588235294118,0.5,0.3235294117647059,0.0,0.5,0,96,0,88,2.0,,raw_ticker,base,dummy,TSLA
outer_fold,0.5434782608695652,0.5434782608695652,1.0,0.704225352112676,0.5,0.352112676056338,0.0,0.5,0,84,0,100,3.0,,raw_ticker,base,dummy,TSLA
global,0.5189873417721519,0.5374732334047109,0.8338870431893688,0.6536458333333334,0.4883720930232558,0.43333179240631164,-0.03196004607227316,0.4659732109898223,36,216,50,251,,0.47340714271296375,raw_ticker,base,hist_gradient_boosting,AAPL
outer_fold,0.4810810810810811,0.5098039215686274,0.7878787878787878,0.6190476190476191,0.45789288231148695,0.40274414850686036,-0.11105334087303285,0.4449142588677472,11,75,21,78,1.0,,raw_ticker,base,hist_gradient_boosting,AAPL
outer_fold,0.5489130434782609,0.55625,0.8811881188118812,0.6819923371647509,0.5128832160324466,0.45314570129265586,0.03807048467842568,0.5004175116306812,12,71,12,89,2.0,,raw_ticker,base,hist_gradient_boosting,AAPL
outer_fold,0.5271739130434783,0.5454545454545454,0.8316831683168316,0.6588235294117647,0.49415483717046405,0.444456012493493,-0.01574727293500067,0.4748896576404628,13,70,17,84,3.0,,raw_ticker,base,hist_gradient_boosting,AAPL
global,0.4701627486437613,0.5310734463276836,0.3092105263157895,0.3908523908523909,0.48793859649122806,0.46102619542619544,-0.02572668045046167,0.4909506446839991,166,83,210,94,,0.5109415985855592,raw_ticker,base,hist_gradient_boosting,MSFT
outer_fold,0.4540540540540541,0.5434782608695652,0.23809523809523808,0.33112582781456956,0.4877976190476191,0.4349693066013487,-0.02797228226836791,0.4727380952380952,59,21,80,25,1.0,,raw_ticker,base,hist_gradient_boosting,MSFT
outer_fold,0.5163043478260869,0.5245901639344263,0.6736842105263158,0.5898617511520737,0.5109994086339444,0.50022888882107,0.023258429073797583,0.5191011235955055,31,58,31,64,2.0,,raw_ticker,base,hist_gradient_boosting,MSFT
outer_fold,0.44021739130434784,0.5555555555555556,0.04807692307692308,0.08849557522123894,0.49903846153846154,0.342287003296894,-0.00441995696087864,0.5409855769230769,76,4,99,5,3.0,,raw_ticker,base,hist_gradient_boosting,MSFT
global,0.5027124773960217,0.5352798053527981,0.7236842105263158,0.6153846153846154,0.4783079687169732,0.4560299036002361,-0.049408492114427986,0.4768349714648066,58,191,84,220,,0.4881281918846041,raw_ticker,base,hist_gradient_boosting,NVDA
outer_fold,0.4540540540540541,0.5317460317460317,0.6146788990825688,0.5702127659574469,0.4191815548044423,0.41103230890464937,-0.1706275887502855,0.40560115886045395,17,59,42,67,1.0,,raw_ticker,base,hist_gradient_boosting,NVDA
outer_fold,0.5108695652173914,0.5125,0.8723404255319149,0.6456692913385826,0.5028368794326241,0.42809780356402816,0.008421519210665189,0.5547872340425531,12,78,12,82,2.0,,raw_ticker,base,hist_gradient_boosting,NVDA
outer_fold,0.5434782608695652,0.568,0.7029702970297029,0.6283185840707964,0.5261839436955744,0.5183846441480743,0.05583207578749801,0.5039961827508053,29,54,30,71,3.0,,raw_ticker,base,hist_gradient_boosting,NVDA
global,0.515370705244123,0.5250836120401338,0.5547703180212014,0.5395189003436426,0.5144221960476377,0.5140342593321267,0.028932371829003045,0.5331435675958645,128,142,126,157,,0.5494558306277056,raw_ticker,base,hist_gradient_boosting,TSLA
outer_fold,0.4864864864864865,0.5,0.6947368421052632,0.5814977973568282,0.48070175438596496,0.45858106651058195,-0.042668363091068244,0.52,24,66,29,66,1.0,,raw_ticker,base,hist_gradient_boosting,TSLA
outer_fold,0.5271739130434783,0.5042735042735043,0.6704545454545454,0.5756097560975609,0.5331439393939393,0.5209337124046087,0.06881462414811641,0.5461055871212122,38,58,29,59,2.0,,raw_ticker,base,hist_gradient_boosting,TSLA
outer_fold,0.532608695652174,0.64,0.32,0.4266666666666667,0.5528571428571428,0.516085626911315,0.11836843929038958,0.5822619047619048,66,18,68,32,3.0,,raw_ticker,base,hist_gradient_boosting,TSLA
global,0.5370705244122965,0.5488069414316703,0.840531561461794,0.6640419947506562,0.5075673680324843,0.45992797411951414,0.020240162432509038,0.4886884986552761,44,208,48,253,,0.4948883512615761,raw_ticker,base,lightgbm,AAPL
outer_fold,0.5027027027027027,0.5228758169934641,0.8080808080808081,0.6349206349206349,0.4796217993892412,0.42762980898574116,-0.05374548017146778,0.4355179704016913,13,73,19,80,1.0,,raw_ticker,base,lightgbm,AAPL
outer_fold,0.5652173913043478,0.5660377358490566,0.8910891089108911,0.6923076923076923,0.5298819038530359,0.4757834757834758,0.086789947626391,0.5444351664082071,14,69,11,90,2.0,,raw_ticker,base,lightgbm,AAPL
outer_fold,0.5434782608695652,0.5570469798657718,0.8217821782178217,0.664,0.5133007276631277,0.4760677966101695,0.0337270202659833,0.50471191697483,17,66,18,83,3.0,,raw_ticker,base,lightgbm,AAPL
global,0.47739602169981915,0.5477707006369427,0.28289473684210525,0.37310195227765725,0.49887708729655467,0.4625199683868907,-0.0024780783694477574,0.48868500317057706,178,71,218,86,,0.512941574419158,raw_ticker,base,lightgbm,MSFT
outer_fold,0.44324324324324327,0.625,0.047619047619047616,0.08849557522123894,0.5050595238095238,0.3438586825522537,0.024646068772639078,0.5077380952380952,77,3,100,5,1.0,,raw_ticker,base,lightgbm,MSFT
outer_fold,0.5543478260869565,0.54421768707483,0.8421052631578947,0.6611570247933884,0.5446481371969248,0.5051816869998689,0.11133471872326843,0.5026611472501479,22,67,15,80,2.0,,raw_ticker,base,lightgbm,MSFT
outer_fold,0.43478260869565216,0.5,0.009615384615384616,0.018867924528301886,0.4985576923076923,0.31096067982140285,-0.013791099338473773,0.5284254807692308,79,1,103,1,3.0,,raw_ticker,base,lightgbm,MSFT
global,0.5316455696202531,0.549889135254989,0.8157894736842105,0.6569536423841059,0.5002642147537518,0.459530952246184,0.0006778524485503744,0.47373705347706613,46,203,56,248,,0.481224259933893,raw_ticker,base,lightgbm,NVDA
outer_fold,0.5027027027027027,0.5602836879432624,0.7247706422018348,0.632,0.45449058425881217,0.43266666666666664,-0.10517569879633369,0.40234186383389664,14,62,30,79,1.0,,raw_ticker,base,lightgbm,NVDA
outer_fold,0.5489130434782609,0.5337423312883436,0.925531914893617,0.6770428015564203,0.5405437352245863,0.46464752690433625,0.12747807144534773,0.5522458628841607,14,76,7,87,2.0,,raw_ticker,base,lightgbm,NVDA
outer_fold,0.5434782608695652,0.5578231292517006,0.8118811881188119,0.6612903225806451,0.514374328999165,0.48064516129032253,0.03569092306027628,0.48908505308362166,18,65,19,82,3.0,,raw_ticker,base,lightgbm,NVDA
