approach,reference,dataset_type,model_name,ticker,roc_auc,reference_auc,auc_low,auc_high,auc_delta,delta_low,delta_high,block_sessions,replicates
raw_ticker,joint,lag_1,hist_gradient_boosting,MSFT,0.4820862396956246,0.47566582117945466,0.440316043992911,0.5278642005834705,0.006420418516169923,-0.010445032851850358,0.024280073529043565,20,1000
raw_ticker,joint,lag_1,hist_gradient_boosting,NVDA,0.4911752272246882,0.4956140350877193,0.4525352957988268,0.5398518461206536,-0.00443880786303108,-0.02419484262876959,0.00996153341987985,20,1000
raw_ticker,joint,lag_1,hist_gradient_boosting,TSLA,0.5170527417877241,0.5172555948174322,0.473937247330759,0.5512720310869769,-0.00020285302970812769,-0.018806614169598276,0.019484754972144164,20,1000
raw_ticker,joint,lag_1,hist_gradient_boosting,macro,0.4935048296647485,0.4934144486489135,0.4747031715883627,0.5134443082620503,9.038101583502822e-05,-0.008005994550635784,0.008178806102665087,20,1000
raw_ticker,joint,lag_1,lightgbm,AAPL,0.47108184359014926,0.48251199704688075,0.4335476103265826,0.5128961805176493,-0.011430153456731484,-0.03980330623017947,0.022613205050374712,20,1000
raw_ticker,joint,lag_1,lightgbm,MSFT,0.4787703445360389,0.48030279010779964,0.43234138471327493,0.5234975106181887,-0.0015324455717607433,-0.02923320328681456,0.02686304125997036,20,1000
raw_ticker,joint,lag_1,lightgbm,NVDA,0.5188781441555697,0.5188385119425069,0.47333996148653246,0.5676666368358836,3.963221306280129e-05,-0.03234753843096275,0.04149859333605316,20,1000
raw_ticker,joint,lag_1,lightgbm,TSLA,0.5163787462374034,0.49837717576233476,0.46714457618015487,0.5576883914172127,0.018001570475068673,-0.0010565366374676196,0.04770891847709081,20,1000
raw_ticker,joint,lag_1,lightgbm,macro,0.4962772696297903,0.49500761871488047,0.47729750024018347,0.5133156263329113,0.0012696509149098256,-0.012023809199208566,0.019027186007773488,20,1000
raw_ticker,joint,lag_1,logistic_regression,AAPL,0.4622158941095818,0.4694009386700417,0.40923414412666487,0.5176449008319361,-0.0071850445604598745,-0.018213684330393144,0.003216083455005824,20,1000
raw_ticker,joint,lag_1,logistic_regression,MSFT,0.4965387867258508,0.4948742337772141,0.4483762255471041,0.5342307524555397,0.001664552948636655,-0.008296929850759142,0.014100687978204471,20,1000
raw_ticker,joint,lag_1,logistic_regression,NVDA,0.5133824772775312,0.5191819911223843,0.4710611383664057,0.5564443851133527,-0.00579951384485311,-0.01658553077147287,0.0031229603742973424,20,1000
raw_ticker,joint,lag_1,logistic_regression,TSLA,0.5045282031147755,0.5007983248265934,0.45535345998130716,0.5451890007530582,0.0037298782881821646,-0.0071070062782780715,0.015439683747882281,20,1000
raw_ticker,joint,lag_1,logistic_regression,macro,0.4941663403069348,0.49606387209905833,0.46357479074169977,0.522882717083932,-0.0018975317921235413,-0.007548788175884283,0.0039725302713869495,20,1000
raw_ticker,joint,lag_1,random_forest,AAPL,0.49715894109581815,0.4947002056636608,0.447349157313434,0.5544667244341859,0.002458735432157355,-0.01990740305638888,0.024628769209070273,20,1000
