dataset_type,model_name,outer_fold,config_id,inner_fold,roc_auc,train_end,train_target_end,valid_start,valid_end,mean_auc
lag_1,hist_gradient_boosting,1,1,3,0.49155188328462585,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5139498615346533
lag_1,xgboost,1,0,1,0.4957789501085742,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,xgboost,1,0,2,0.5371541062224348,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,xgboost,1,0,3,0.4922478407786243,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5083936323698778
lag_1,xgboost,1,1,1,0.5019556542627331,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,xgboost,1,1,2,0.5329761477761836,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,xgboost,1,1,3,0.4972194316877152,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5107170779088773
lag_1,lightgbm,1,0,1,0.5106247054985683,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,lightgbm,1,0,2,0.5269566329241724,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,lightgbm,1,0,3,0.4932344940507254,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5102719441578221
lag_1,lightgbm,1,1,1,0.5156806566516958,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,lightgbm,1,1,2,0.5253500451671184,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,lightgbm,1,1,3,0.4932442790418537,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5114249936202226
lag_2,logistic_regression,1,0,1,0.49748335140157973,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_2,logistic_regression,1,0,2,0.50753892342845,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_2,logistic_regression,1,0,3,0.49935174433775187,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5014580063892605
lag_2,logistic_regression,1,1,1,0.5062286023085617,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_2,logistic_regression,1,1,2,0.5159745470003719,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_2,logistic_regression,1,1,3,0.5029999151967435,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5084010215018924
lag_2,random_forest,1,0,1,0.49292331594607863,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_2,random_forest,1,0,2,0.5263227157394123,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_2,random_forest,1,0,3,0.49239706189333055,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5038810311929405
lag_2,random_forest,1,1,1,0.49760156386438603,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_2,random_forest,1,1,2,0.5238713202083002,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_2,random_forest,1,1,3,0.49571662013359774,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.505729834735428
lag_2,hist_gradient_boosting,1,0,1,0.5139840812708623,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_2,hist_gradient_boosting,1,0,2,0.5259918499920293,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_2,hist_gradient_boosting,1,0,3,0.48443411765473327,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5081366829725417
lag_2,hist_gradient_boosting,1,1,1,0.5261702621927711,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_2,hist_gradient_boosting,1,1,2,0.5278595601519741,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_2,hist_gradient_boosting,1,1,3,0.4942423481369377,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5160907234938943
lag_2,xgboost,1,0,1,0.5009893600545672,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_2,xgboost,1,0,2,0.533467672299272,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_2,xgboost,1,0,3,0.4951637681348502,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5098736001628965
lag_2,xgboost,1,1,1,0.5097535579068074,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_2,xgboost,1,1,2,0.539404159360221,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_2,xgboost,1,1,3,0.49586013333681245,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5150059502012804
lag_2,lightgbm,1,0,1,0.5151612632175537,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_2,lightgbm,1,0,2,0.5332904079653541,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_2,lightgbm,1,0,3,0.49354516751904814,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5139989462339853
lag_2,lightgbm,1,1,1,0.5231420460723807,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_2,lightgbm,1,1,2,0.5249867985812211,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_2,lightgbm,1,1,3,0.49595553700031314,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5146947938846383
lag_3,logistic_regression,1,0,1,0.4965145858527279,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_3,logistic_regression,1,0,2,0.5093514201073384,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_3,logistic_regression,1,0,3,0.4981490058449013,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5013383372683226
lag_3,logistic_regression,1,1,1,0.5079758401734551,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_3,logistic_regression,1,1,2,0.5169891466071524,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_3,logistic_regression,1,1,3,0.5020100002609331,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5089916623471803
lag_3,random_forest,1,0,1,0.49113241772906857,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_3,random_forest,1,0,2,0.5241299517774589,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_3,random_forest,1,0,3,0.49093705967539925,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5020664763939756
lag_3,random_forest,1,1,1,0.4929163138141354,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_3,random_forest,1,1,2,0.5201201246081089,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_3,random_forest,1,1,3,0.49897991467487735,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5040054510323739
lag_3,hist_gradient_boosting,1,0,1,0.49643632673100935,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_3,hist_gradient_boosting,1,0,2,0.5410447885116105,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_3,hist_gradient_boosting,1,0,3,0.4866284019152489,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5080365057192896
lag_3,hist_gradient_boosting,1,1,1,0.5106906079168575,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_3,hist_gradient_boosting,1,1,2,0.5288629510069611,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_3,hist_gradient_boosting,1,1,3,0.4922445791149149,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5105993793462446
lag_3,xgboost,1,0,1,0.4929381439901937,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_3,xgboost,1,0,2,0.540737170545725,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_3,xgboost,1,0,3,0.49502514742719966,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5095668206543728
lag_3,xgboost,1,1,1,0.4944950886222769,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_3,xgboost,1,1,2,0.5392991292045273,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
