ticker,trading_date,sentiment_mean,sentiment_median,sentiment_min,sentiment_max,news_count,non_trading_news_count,negative_news_count,neutral_news_count,positive_news_count,positive_news_ratio,negative_news_ratio,neutral_news_ratio
NVDA,2024-05-29,0.3749562,0.374356,-0.115747,0.845107,10,0,0,2,8,0.8,0.0,0.2
NVDA,2024-05-30,-0.012490000000000001,-0.210586,-0.234912,0.408028,3,0,2,0,1,0.3333333333333333,0.6666666666666666,0.0
NVDA,2024-05-31,0.2971675,0.277652,0.21679,0.416576,4,0,0,0,4,1.0,0.0,0.0
NVDA,2024-06-03,0.43960084615384615,0.437409,0.031915,0.811391,13,9,0,2,11,0.8461538461538461,0.0,0.15384615384615385
NVDA,2024-06-04,0.3437868,0.319642,0.207647,0.465495,5,0,0,0,5,1.0,0.0,0.0
NVDA,2024-06-05,0.223221,0.294918,0.02788,0.346865,3,0,0,1,2,0.6666666666666666,0.0,0.3333333333333333
NVDA,2024-06-06,0.3868939,0.379545,0.113952,0.626053,10,0,0,1,9,0.9,0.0,0.1
NVDA,2024-06-07,0.29693499999999995,0.29693499999999995,0.282946,0.310924,2,0,0,0,2,1.0,0.0,0.0
NVDA,2024-06-10,0.2003038,0.249416,-0.104365,0.319755,5,0,0,1,4,0.8,0.0,0.2
NVDA,2024-06-11,0.4142608,0.415116,0.127027,0.736377,5,0,0,1,4,0.8,0.0,0.2
NVDA,2024-06-12,0.3803295,0.3803295,0.334008,0.426651,2,0,0,0,2,1.0,0.0,0.0
NVDA,2024-06-13,0.52795,0.52795,0.52795,0.52795,1,0,0,0,1,1.0,0.0,0.0
NVDA,2024-06-14,0.38238425,0.38431950000000004,0.32323,0.437668,4,0,0,0,4,1.0,0.0,0.0
NVDA,2024-06-17,0.36587214285714287,0.301838,0.139829,0.700465,7,0,0,1,6,0.8571428571428571,0.0,0.14285714285714285
NVDA,2024-06-18,0.553639625,0.4688465,0.026406,0.939466,8,0,0,1,7,0.875,0.0,0.125
NVDA,2024-06-20,0.4100944615384616,0.336168,-0.126256,0.946284,13,7,0,3,10,0.7692307692307693,0.0,0.23076923076923078
NVDA,2024-06-21,0.422816,0.329898,0.149544,0.789006,3,0,0,1,2,0.6666666666666666,0.0,0.3333333333333333
NVDA,2024-06-24,0.1561982,0.302064,-0.425537,0.348996,5,1,1,0,4,0.8,0.2,0.0
NVDA,2024-06-25,0.344405,0.341295,0.112358,0.524325,5,0,0,1,4,0.8,0.0,0.2
NVDA,2024-06-26,0.41052174999999996,0.340959,0.106809,0.85336,4,0,0,1,3,0.75,0.0,0.25
NVDA,2024-06-27,0.2070144,0.1811835,0.037513,0.424857,10,0,0,5,5,0.5,0.0,0.5
NVDA,2024-06-28,0.23581200000000002,0.23581200000000002,0.125414,0.34621,2,0,0,1,1,0.5,0.0,0.5
NVDA,2024-07-01,0.3711115,0.3699235,0.316256,0.428343,4,1,0,0,4,1.0,0.0,0.0
NVDA,2024-07-02,0.14778,0.28035849999999995,-0.41817,0.448573,4,0,1,1,2,0.5,0.25,0.25
NVDA,2024-07-03,0.3885324,0.421038,0.302862,0.445341,5,0,0,0,5,1.0,0.0,0.0
NVDA,2024-07-05,0.320603,0.320603,0.320603,0.320603,1,0,0,0,1,1.0,0.0,0.0
NVDA,2024-07-08,0.408018,0.408018,0.408018,0.408018,1,0,0,0,1,1.0,0.0,0.0
NVDA,2024-07-09,0.3382516666666667,0.3433125,0.106949,0.460369,6,0,0,1,5,0.8333333333333334,0.0,0.16666666666666666
NVDA,2024-07-10,0.1886245,0.2089815,-0.131514,0.400976,6,0,0,2,4,0.6666666666666666,0.0,0.3333333333333333
NVDA,2024-07-11,0.20070466666666664,0.342709,-0.141439,0.400844,3,0,0,1,2,0.6666666666666666,0.0,0.3333333333333333
NVDA,2024-07-12,0.1345095,0.1345095,0.129549,0.13947,2,0,0,2,0,0.0,0.0,1.0
NVDA,2024-07-15,0.0702438,0.134274,-0.323427,0.338848,5,2,1,2,2,0.4,0.2,0.4
NVDA,2024-07-16,0.2963556,0.323165,0.132752,0.445081,5,0,0,1,4,0.8,0.0,0.2
NVDA,2024-07-17,0.16701120000000003,0.331195,-0.705596,0.626707,5,0,1,0,4,0.8,0.2,0.0
NVDA,2024-07-18,0.1997202857142857,0.336369,-0.235147,0.511439,7,0,1,1,5,0.7142857142857143,0.14285714285714285,0.14285714285714285
NVDA,2024-07-19,0.3674455,0.3674455,0.223837,0.511054,2,0,0,0,2,1.0,0.0,0.0
NVDA,2024-07-22,0.2855628333333333,0.32740349999999996,0.114704,0.343152,6,2,0,1,5,0.8333333333333334,0.0,0.16666666666666666
NVDA,2024-07-23,0.29476833333333335,0.326983,0.149491,0.407831,3,0,0,1,2,0.6666666666666666,0.0,0.3333333333333333
NVDA,2024-07-24,-0.12610533333333335,-0.118261,-0.400917,0.140862,3,0,1,2,0,0.0,0.3333333333333333,0.6666666666666666
NVDA,2024-07-25,0.24058225,0.213978,0.108023,0.42635,4,0,0,2,2,0.5,0.0,0.5
NVDA,2024-07-26,0.186461,0.186461,0.168158,0.204764,2,0,0,0,2,1.0,0.0,0.0
NVDA,2024-07-29,0.33970666666666666,0.418621,0.012792,0.495269,9,0,0,2,7,0.7777777777777778,0.0,0.2222222222222222
NVDA,2024-07-30,0.18703566666666668,0.143291,0.114166,0.30365,3,0,0,2,1,0.3333333333333333,0.0,0.6666666666666666
NVDA,2024-07-31,0.24061257142857143,0.211181,0.113258,0.374981,7,0,0,2,5,0.7142857142857143,0.0,0.2857142857142857
NVDA,2024-08-01,0.321373,0.338926,-0.346336,0.753088,5,0,1,0,4,0.8,0.2,0.0
NVDA,2024-08-02,-0.02087499999999999,-0.104251,-0.339597,0.321869,5,0,2,1,2,0.4,0.4,0.2
NVDA,2024-08-06,0.26254685714285714,0.308385,-0.380329,0.719287,7,0,1,0,6,0.8571428571428571,0.14285714285714285,0.0
NVDA,2024-08-07,0.120065,0.120065,0.120065,0.120065,1,0,0,1,0,0.0,0.0,1.0
NVDA,2024-08-08,0.149142,0.149142,0.149142,0.149142,1,0,0,1,0,0.0,0.0,1.0
NVDA,2024-08-09,0.325959,0.325959,0.325959,0.325959,1,0,0,0,1,1.0,0.0,0.0
NVDA,2024-08-12,0.14609133333333335,0.2693005,-0.302291,0.522274,6,0,2,0,4,0.6666666666666666,0.3333333333333333,0.0
NVDA,2024-08-13,-0.010492500000000016,-0.010492500000000016,-0.339641,0.318656,2,0,1,0,1,0.5,0.5,0.0
NVDA,2024-08-14,0.331827,0.331827,0.331827,0.331827,1,0,0,0,1,1.0,0.0,0.0
NVDA,2024-08-15,0.3085015,0.3085015,0.301427,0.315576,2,0,0,0,2,1.0,0.0,0.0
NVDA,2024-08-16,0.323658,0.312844,0.31003,0.3481,3,0,0,0,3,1.0,0.0,0.0
NVDA,2024-08-19,0.36473049999999996,0.36473049999999996,0.312669,0.416792,2,0,0,0,2,1.0,0.0,0.0
NVDA,2024-08-20,0.08214900000000001,0.257956,-0.341899,0.33039,3,0,1,0,2,0.6666666666666666,0.3333333333333333,0.0
NVDA,2024-08-21,0.35353225,0.33068,0.312671,0.440098,4,0,0,0,4,1.0,0.0,0.0
NVDA,2024-08-22,0.2679375,0.281288,0.126844,0.439931,6,0,0,2,4,0.6666666666666666,0.0,0.3333333333333333
NVDA,2024-08-23,0.010391,0.010391,0.010391,0.010391,1,0,0,1,0,0.0,0.0,1.0
NVDA,2024-08-26,0.24665149999999997,0.31196,-0.320738,0.393291,10,1,1,0,9,0.9,0.1,0.0
NVDA,2024-08-27,0.14912,0.2507205,-0.319356,0.336241,6,0,1,1,4,0.6666666666666666,0.16666666666666666,0.16666666666666666
NVDA,2024-08-28,0.32790583333333334,0.406719,-0.203742,0.722496,6,0,1,1,4,0.6666666666666666,0.16666666666666666,0.16666666666666666
NVDA,2024-08-29,0.132765,0.148608,-0.120452,0.302171,5,0,0,3,2,0.4,0.0,0.6
NVDA,2024-08-30,0.22131380000000003,0.221915,-0.309347,0.74065,5,0,1,1,3,0.6,0.2,0.2
NVDA,2024-09-03,0.16531400000000002,0.31084100000000003,-0.404591,0.556478,10,1,2,2,6,0.6,0.2,0.2
NVDA,2024-09-04,0.0207755,0.052319,-0.724435,0.443265,8,0,3,1,4,0.5,0.375,0.125
NVDA,2024-09-05,0.07427275,0.2038235,-0.334542,0.335123,8,0,2,1,5,0.625,0.25,0.125
NVDA,2024-09-06,0.2298366666666667,0.348476,-0.088924,0.429958,3,0,0,1,2,0.6666666666666666,0.0,0.3333333333333333
NVDA,2024-09-09,-0.00654183333333333,0.003308499999999999,-0.418123,0.314209,6,3,2,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333
NVDA,2024-09-10,-0.04644125,-0.0014984999999999998,-0.452927,0.270159,4,0,2,0,2,0.5,0.5,0.0
NVDA,2024-09-11,0.4718585,0.4718585,0.439176,0.504541,2,0,0,0,2,1.0,0.0,0.0
NVDA,2024-09-12,0.038116,0.038116,0.038116,0.038116,1,0,0,1,0,0.0,0.0,1.0
NVDA,2024-09-13,0.22446449999999998,0.22446449999999998,0.102952,0.345977,2,0,0,1,1,0.5,0.0,0.5
NVDA,2024-09-16,0.1606806,0.318788,-0.138416,0.409641,5,1,0,2,3,0.6,0.0,0.4
NVDA,2024-09-17,0.32784800000000003,0.32784800000000003,0.31696,0.338736,2,0,0,0,2,1.0,0.0,0.0
NVDA,2024-09-18,0.292793125,0.324136,0.108237,0.446356,8,0,0,2,6,0.75,0.0,0.25
NVDA,2024-09-19,0.4009366,0.436382,0.318929,0.465859,5,0,0,0,5,1.0,0.0,0.0
NVDA,2024-09-20,0.3926905,0.3926905,0.346962,0.438419,2,0,0,0,2,1.0,0.0,0.0
NVDA,2024-09-23,0.23112687499999998,0.24789899999999998,0.102443,0.341816,8,1,0,3,5,0.625,0.0,0.375
NVDA,2024-09-24,0.32388666666666666,0.333119,0.303382,0.335159,3,0,0,0,3,1.0,0.0,0.0
NVDA,2024-09-25,0.23939025,0.23502050000000002,0.110552,0.376968,4,0,0,2,2,0.5,0.0,0.5
NVDA,2024-09-26,0.2870764,0.314784,0.133636,0.437709,5,0,0,1,4,0.8,0.0,0.2
NVDA,2024-09-27,0.26191425,0.250116,0.137753,0.409672,4,0,0,1,3,0.75,0.0,0.25
NVDA,2024-09-30,0.320404,0.32078450000000003,0.113323,0.715676,10,5,0,3,7,0.7,0.0,0.3
NVDA,2024-10-01,0.18085400000000001,0.274215,-0.268568,0.443554,4,0,1,1,2,0.5,0.25,0.25
NVDA,2024-10-02,0.3729745,0.3432075,0.301615,0.51168,8,0,0,0,8,1.0,0.0,0.0
NVDA,2024-10-03,0.334962,0.334962,0.334962,0.334962,1,0,0,0,1,1.0,0.0,0.0
NVDA,2024-10-04,0.33421049999999997,0.33421049999999997,0.329597,0.338824,2,0,0,0,2,1.0,0.0,0.0
NVDA,2024-10-07,0.2452831666666667,0.272916,0.048632,0.409479,6,2,0,2,4,0.6666666666666666,0.0,0.3333333333333333
NVDA,2024-10-08,0.410898,0.300724,0.221228,0.710742,3,0,0,0,3,1.0,0.0,0.0
NVDA,2024-10-09,0.25920740000000003,0.311212,0.10749,0.342393,5,0,0,1,4,0.8,0.0,0.2
NVDA,2024-10-10,0.16357,0.2349035,-0.12635,0.310823,4,0,0,1,3,0.75,0.0,0.25
NVDA,2024-10-11,0.15188066666666666,0.132638,0.006254,0.31675,3,0,0,2,1,0.3333333333333333,0.0,0.6666666666666666
NVDA,2024-10-14,0.303843,0.343093,0.026702,0.43715,5,1,0,1,4,0.8,0.0,0.2
NVDA,2024-10-15,0.35415671428571427,0.404717,0.111779,0.463149,7,0,0,1,6,0.8571428571428571,0.0,0.14285714285714285
NVDA,2024-10-16,0.237453,0.32489,-0.131313,0.417281,10,0,0,3,7,0.7,0.0,0.3
NVDA,2024-10-17,0.3546652,0.304818,0.090663,0.720699,10,0,0,2,8,0.8,0.0,0.2
NVDA,2024-10-18,0.42254899999999995,0.42254899999999995,0.321968,0.52313,2,0,0,0,2,1.0,0.0,0.0
NVDA,2024-10-21,0.3969198181818182,0.343473,0.200589,0.714992,11,4,0,0,11,1.0,0.0,0.0
NVDA,2024-10-22,0.2240026,0.292006,0.044557,0.325497,5,0,0,2,3,0.6,0.0,0.4
NVDA,2024-10-23,0.3615865,0.33823899999999996,0.317702,0.496977,6,0,0,0,6,1.0,0.0,0.0
NVDA,2024-10-24,0.3565875,0.392094,0.105611,0.536551,4,0,0,1,3,0.75,0.0,0.25
NVDA,2024-10-25,0.3480932,0.305618,0.109818,0.792559,5,0,0,1,4,0.8,0.0,0.2
NVDA,2024-10-28,0.4436261428571428,0.424031,0.118114,0.724389,7,1,0,1,6,0.8571428571428571,0.0,0.14285714285714285
NVDA,2024-10-29,0.10693680000000001,0.220936,-0.147298,0.338633,5,0,0,2,3,0.6,0.0,0.4
NVDA,2024-10-30,0.31407344444444446,0.32186,0.128576,0.446415,9,0,0,1,8,0.8888888888888888,0.0,0.1111111111111111
NVDA,2024-10-31,0.24367400000000003,0.26848,0.11728,0.348372,6,0,0,2,4,0.6666666666666666,0.0,0.3333333333333333
NVDA,2024-11-01,0.41972740000000003,0.444099,0.114188,0.708434,5,0,0,1,4,0.8,0.0,0.2
NVDA,2024-11-04,0.3167881666666667,0.32188,0.119041,0.492843,6,3,0,1,5,0.8333333333333334,0.0,0.16666666666666666
NVDA,2024-11-05,0.36450542857142854,0.344371,-0.212728,0.844752,7,0,1,0,6,0.8571428571428571,0.14285714285714285,0.0
NVDA,2024-11-06,0.321085,0.329182,0.210318,0.415658,4,0,0,0,4,1.0,0.0,0.0
NVDA,2024-11-07,0.168817,0.130293,0.109196,0.305486,4,0,0,3,1,0.25,0.0,0.75
NVDA,2024-11-08,0.313072,0.313072,0.313072,0.313072,1,0,0,0,1,1.0,0.0,0.0
NVDA,2024-11-11,0.266279375,0.317194,-0.138148,0.462699,8,3,0,2,6,0.75,0.0,0.25
NVDA,2024-11-12,0.436753,0.336059,0.301836,0.898593,8,0,0,0,8,1.0,0.0,0.0
NVDA,2024-11-13,0.15311475,0.167769,-0.223952,0.422396,8,0,1,3,4,0.5,0.125,0.375
NVDA,2024-11-14,0.229733875,0.1681425,0.105267,0.508401,8,0,0,4,4,0.5,0.0,0.5
NVDA,2024-11-15,0.24810533333333332,0.314942,0.104541,0.32542,6,0,0,2,4,0.6666666666666666,0.0,0.3333333333333333
NVDA,2024-11-18,0.26047564285714286,0.27955300000000005,-0.197306,0.497241,14,6,1,2,11,0.7857142857142857,0.07142857142857142,0.14285714285714285
NVDA,2024-11-19,0.35989716666666666,0.3248005,0.264177,0.478368,6,0,0,0,6,1.0,0.0,0.0
NVDA,2024-11-20,0.4310705,0.379116,0.142851,0.823199,4,0,0,1,3,0.75,0.0,0.25
NVDA,2024-11-21,0.382545,0.342005,0.32312,0.518085,5,0,0,0,5,1.0,0.0,0.0
NVDA,2024-11-22,0.203655,0.203655,0.174677,0.232633,2,0,0,0,2,1.0,0.0,0.0
NVDA,2024-11-25,0.2764132,0.1822915,0.019259,0.706365,10,3,0,5,5,0.5,0.0,0.5
NVDA,2024-11-26,0.15769100000000003,0.2200745,-0.134728,0.325343,4,0,0,2,2,0.5,0.0,0.5
NVDA,2024-11-27,0.335465,0.335465,0.12806,0.54287,2,0,0,1,1,0.5,0.0,0.5
NVDA,2024-11-29,0.24816016666666665,0.318439,-0.134964,0.470019,6,4,0,2,4,0.6666666666666666,0.0,0.3333333333333333
NVDA,2024-12-02,0.275968,0.31312,0.136459,0.40918,6,1,0,2,4,0.6666666666666666,0.0,0.3333333333333333
NVDA,2024-12-03,0.3884164,0.33719,0.23072,0.689951,5,0,0,0,5,1.0,0.0,0.0
NVDA,2024-12-04,0.24692366666666668,0.201906,0.201226,0.337639,3,0,0,0,3,1.0,0.0,0.0
NVDA,2024-12-05,0.31717619999999996,0.336757,0.120215,0.473498,5,0,0,1,4,0.8,0.0,0.2
NVDA,2024-12-06,0.3045248333333333,0.2868285,0.074381,0.491542,6,0,0,1,5,0.8333333333333334,0.0,0.16666666666666666
NVDA,2024-12-09,0.2612176923076923,0.322369,-0.292483,0.633399,13,3,2,2,9,0.6923076923076923,0.15384615384615385,0.15384615384615385
NVDA,2024-12-10,0.24963258333333335,0.324368,-0.312307,0.721116,12,0,1,4,7,0.5833333333333334,0.08333333333333333,0.3333333333333333
NVDA,2024-12-11,0.1286,0.271722,-0.328593,0.442671,3,0,1,0,2,0.6666666666666666,0.3333333333333333,0.0
NVDA,2024-12-12,0.223542,0.229659,0.009323,0.425527,4,0,0,2,2,0.5,0.0,0.5
NVDA,2024-12-13,0.257924375,0.2912755,-0.115248,0.439904,8,0,0,1,7,0.875,0.0,0.125
NVDA,2024-12-16,0.178187,0.154901,-0.203866,0.515163,11,6,1,4,6,0.5454545454545454,0.09090909090909091,0.36363636363636365
NVDA,2024-12-17,-0.017917999999999976,0.07538349999999999,-0.52987,0.337249,6,0,2,3,1,0.16666666666666666,0.3333333333333333,0.5
NVDA,2024-12-18,0.0790795,0.057800500000000005,-0.238196,0.475885,6,0,1,4,1,0.16666666666666666,0.16666666666666666,0.6666666666666666
NVDA,2024-12-19,0.16412583333333333,0.2750385,-0.305758,0.331832,6,0,1,1,4,0.6666666666666666,0.16666666666666666,0.16666666666666666
NVDA,2024-12-20,0.13972475,0.118509,0.007963,0.313918,4,0,0,3,1,0.25,0.0,0.75
NVDA,2024-12-23,0.280155,0.30046,0.218342,0.321663,3,1,0,0,3,1.0,0.0,0.0
NVDA,2024-12-24,0.09466749999999999,0.09466749999999999,-0.124437,0.313772,2,0,0,1,1,0.5,0.0,0.5
NVDA,2024-12-26,0.318353,0.318353,0.102727,0.533979,2,0,0,1,1,0.5,0.0,0.5
NVDA,2024-12-27,0.24677633333333335,0.264117,-0.108828,0.610549,6,0,0,2,4,0.6666666666666666,0.0,0.3333333333333333
NVDA,2024-12-30,0.2599205,0.27644799999999997,0.117407,0.496911,8,2,0,3,5,0.625,0.0,0.375
NVDA,2024-12-31,0.24064000000000002,0.230525,0.107496,0.342328,5,0,0,1,4,0.8,0.0,0.2
NVDA,2025-01-02,0.41192266666666666,0.381273,0.137771,0.716724,3,2,0,1,2,0.6666666666666666,0.0,0.3333333333333333
NVDA,2025-01-06,0.4289405,0.346941,0.140437,0.931122,18,3,0,1,17,0.9444444444444444,0.0,0.05555555555555555
NVDA,2025-01-07,0.23106116666666665,0.2428455,-0.329421,0.743777,6,0,1,2,3,0.5,0.16666666666666666,0.3333333333333333
NVDA,2025-01-08,0.3239285,0.282674,0.128507,0.601859,4,0,0,1,3,0.75,0.0,0.25
NVDA,2025-01-10,0.2721577142857143,0.328993,-0.191668,0.540363,7,1,1,1,5,0.7142857142857143,0.14285714285714285,0.14285714285714285
NVDA,2025-01-13,0.29370725,0.37700500000000003,-0.43098,0.733843,8,0,1,1,6,0.75,0.125,0.125
NVDA,2025-01-14,0.3470508333333333,0.332197,0.237764,0.467818,6,0,0,0,6,1.0,0.0,0.0
NVDA,2025-01-15,0.5669543333333333,0.549348,0.525968,0.625547,3,0,0,0,3,1.0,0.0,0.0
NVDA,2025-01-16,0.306971,0.306971,0.306971,0.306971,1,0,0,0,1,1.0,0.0,0.0
NVDA,2025-01-17,-0.011096999999999996,-0.038197999999999996,-0.215049,0.247057,4,0,2,1,1,0.25,0.5,0.25
NVDA,2025-01-21,0.3463218181818182,0.329275,-0.063554,0.749871,11,6,0,1,10,0.9090909090909091,0.0,0.09090909090909091
NVDA,2025-01-22,0.334141,0.334141,0.329988,0.338294,2,0,0,0,2,1.0,0.0,0.0
NVDA,2025-01-23,0.083677,0.14602,-0.215621,0.320632,3,0,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
NVDA,2025-01-27,0.0903386,0.122325,-0.275368,0.309902,5,0,1,2,2,0.4,0.2,0.4
NVDA,2025-01-28,-0.14132271428571427,0.115486,-0.718323,0.329139,7,0,3,1,3,0.42857142857142855,0.42857142857142855,0.14285714285714285
NVDA,2025-01-29,0.09416683333333332,0.24206249999999999,-0.428062,0.442942,6,0,2,1,3,0.5,0.3333333333333333,0.16666666666666666
NVDA,2025-01-30,0.24570985714285715,0.2675,0.111105,0.447545,7,0,0,3,4,0.5714285714285714,0.0,0.42857142857142855
NVDA,2025-01-31,0.045523499999999995,0.045523499999999995,-0.122197,0.213244,2,0,0,1,1,0.5,0.0,0.5
NVDA,2025-02-03,-0.024481799999999998,0.038741,-0.417639,0.332265,5,0,2,2,1,0.2,0.4,0.4
NVDA,2025-02-04,0.2749576,0.25701,-0.105904,0.708707,5,0,0,2,3,0.6,0.0,0.4
NVDA,2025-02-05,0.2931078,0.323909,-0.425153,0.839363,5,0,1,0,4,0.8,0.2,0.0
NVDA,2025-02-06,0.299861,0.299861,0.113519,0.486203,2,0,0,1,1,0.5,0.0,0.5
NVDA,2025-02-07,-0.03948675000000001,0.10851549999999999,-0.62842,0.253442,4,0,1,2,1,0.25,0.25,0.5
NVDA,2025-02-10,0.25319075,0.3285245,0.010069,0.345645,4,1,0,1,3,0.75,0.0,0.25
NVDA,2025-02-11,0.33659014285714284,0.32188,0.306931,0.410555,7,0,0,0,7,1.0,0.0,0.0
NVDA,2025-02-12,0.1718107142857143,0.224611,-0.126926,0.332921,7,0,0,3,4,0.5714285714285714,0.0,0.42857142857142855
NVDA,2025-02-13,0.262062,0.321369,-0.13818,0.51963,6,0,0,2,4,0.6666666666666666,0.0,0.3333333333333333
NVDA,2025-02-14,0.1835996,0.315195,-0.501164,0.404387,10,0,1,2,7,0.7,0.1,0.2
NVDA,2025-02-18,0.21263916666666668,0.2846515,-0.146368,0.395711,12,7,0,4,8,0.6666666666666666,0.0,0.3333333333333333
NVDA,2025-02-19,0.2430721111111111,0.254742,-0.213794,0.648856,9,0,1,2,6,0.6666666666666666,0.1111111111111111,0.2222222222222222
NVDA,2025-02-20,0.318114,0.318114,0.315943,0.320285,2,0,0,0,2,1.0,0.0,0.0
NVDA,2025-02-21,0.25620000000000004,0.302277,0.113067,0.420679,7,0,0,2,5,0.7142857142857143,0.0,0.2857142857142857
NVDA,2025-02-24,0.16546533333333333,0.322275,-0.310194,0.423256,9,3,1,3,5,0.5555555555555556,0.1111111111111111,0.3333333333333333
NVDA,2025-02-25,0.29580890000000004,0.31808250000000005,-0.124162,0.534436,10,0,0,2,8,0.8,0.0,0.2
NVDA,2025-02-26,0.3028447,0.23387000000000002,-0.416502,0.928107,10,0,1,4,5,0.5,0.1,0.4
NVDA,2025-02-27,0.17207544444444445,0.311459,-0.434119,0.447861,9,0,2,0,7,0.7777777777777778,0.2222222222222222,0.0
NVDA,2025-02-28,0.25166299999999997,0.275411,0.198464,0.281114,3,0,0,0,3,1.0,0.0,0.0
NVDA,2025-03-03,0.2001770769230769,0.323898,-0.321018,0.530868,13,5,1,3,9,0.6923076923076923,0.07692307692307693,0.23076923076923078
NVDA,2025-03-04,0.2768376,0.306379,0.212491,0.325762,5,0,0,0,5,1.0,0.0,0.0
NVDA,2025-03-05,0.158157,0.230677,-0.105654,0.349448,3,0,0,1,2,0.6666666666666666,0.0,0.3333333333333333
NVDA,2025-03-06,0.13366916666666667,0.20417400000000002,-0.280573,0.335135,6,0,1,2,3,0.5,0.16666666666666666,0.3333333333333333
NVDA,2025-03-07,-0.12927149999999998,-0.210155,-0.425687,0.328911,4,0,3,0,1,0.25,0.75,0.0
NVDA,2025-03-10,0.20750924999999998,0.27584549999999997,-0.548327,0.71441,8,1,1,2,5,0.625,0.125,0.25
NVDA,2025-03-11,0.22944333333333333,0.26506,0.053409,0.349652,6,0,0,2,4,0.6666666666666666,0.0,0.3333333333333333
NVDA,2025-03-12,0.22073369230769233,0.322721,-0.311799,0.514476,13,0,2,2,9,0.6923076923076923,0.15384615384615385,0.15384615384615385
NVDA,2025-03-13,0.10737550000000001,0.10737550000000001,-0.134212,0.348963,2,0,0,1,1,0.5,0.0,0.5
NVDA,2025-03-14,0.24414075000000002,0.26006300000000004,0.138639,0.317798,4,0,0,1,3,0.75,0.0,0.25
NVDA,2025-03-17,0.15236650000000002,0.2170805,-0.143045,0.31835,4,2,0,2,2,0.5,0.0,0.5
NVDA,2025-03-18,0.438729,0.433203,-0.127529,0.921009,33,0,0,4,29,0.8787878787878788,0.0,0.12121212121212122
NVDA,2025-03-19,0.40813073684210527,0.400791,0.049135,0.819676,19,0,0,2,17,0.8947368421052632,0.0,0.10526315789473684
NVDA,2025-03-20,0.2676931,0.3716545,-0.29362,0.449329,10,0,1,1,8,0.8,0.1,0.1
NVDA,2025-03-21,0.2367016923076923,0.319645,-0.326439,0.345322,13,0,1,1,11,0.8461538461538461,0.07692307692307693,0.07692307692307693
NVDA,2025-03-24,0.3269145,0.313727,0.26097,0.419234,4,0,0,0,4,1.0,0.0,0.0
NVDA,2025-03-25,0.469297,0.347623,0.202471,0.857797,3,0,0,0,3,1.0,0.0,0.0
NVDA,2025-03-26,0.111625375,0.320326,-0.564684,0.417279,8,0,2,1,5,0.625,0.25,0.125
NVDA,2025-03-27,0.2932308888888889,0.3137,0.131656,0.400011,9,0,0,1,8,0.8888888888888888,0.0,0.1111111111111111
NVDA,2025-03-28,-0.0205762,0.122717,-0.432593,0.244232,5,0,2,1,2,0.4,0.4,0.2
NVDA,2025-03-31,0.1718414210526316,0.149535,-0.136127,0.415,19,5,0,10,9,0.47368421052631576,0.0,0.5263157894736842
NVDA,2025-04-01,0.0959744705882353,0.124035,-0.22615,0.305387,17,0,1,13,3,0.17647058823529413,0.058823529411764705,0.7647058823529411
NVDA,2025-04-02,0.17039755555555555,0.140233,-0.116696,0.515246,9,0,0,6,3,0.3333333333333333,0.0,0.6666666666666666
NVDA,2025-04-03,0.13331925,0.1807475,-0.695733,0.503831,16,0,2,6,8,0.5,0.125,0.375
NVDA,2025-04-04,0.21636242857142857,0.312238,-0.222675,0.511626,7,0,1,2,4,0.5714285714285714,0.14285714285714285,0.2857142857142857
NVDA,2025-04-07,0.2165425,0.2138155,0.101816,0.331974,8,5,0,3,5,0.625,0.0,0.375
NVDA,2025-04-08,0.2302135,0.23382999999999998,0.108654,0.313051,6,0,0,1,5,0.8333333333333334,0.0,0.16666666666666666
NVDA,2025-04-09,0.260565,0.225505,0.107553,0.448637,3,0,0,1,2,0.6666666666666666,0.0,0.3333333333333333
NVDA,2025-04-10,0.240213,0.240213,0.240213,0.240213,1,0,0,0,1,1.0,0.0,0.0
NVDA,2025-04-11,0.003684999999999994,0.003684999999999994,-0.313921,0.321291,2,0,1,0,1,0.5,0.5,0.0
NVDA,2025-04-14,0.19901557142857143,0.239665,-0.227013,0.813617,7,1,2,1,4,0.5714285714285714,0.2857142857142857,0.14285714285714285
NVDA,2025-04-15,0.10469357142857143,0.216185,-0.427629,0.438789,7,0,2,1,4,0.5714285714285714,0.2857142857142857,0.14285714285714285
NVDA,2025-04-16,0.131713,0.268155,-0.436601,0.417906,7,0,2,0,5,0.7142857142857143,0.2857142857142857,0.0
NVDA,2025-04-17,0.3303625,0.3303625,0.313269,0.347456,2,0,0,0,2,1.0,0.0,0.0
NVDA,2025-04-21,0.314471,0.3220265,0.114371,0.49946,4,1,0,1,3,0.75,0.0,0.25
NVDA,2025-04-22,0.21668566666666667,0.309622,0.004833,0.335602,3,0,0,1,2,0.6666666666666666,0.0,0.3333333333333333
NVDA,2025-04-23,0.2537646,0.303891,0.005918,0.34028,5,0,0,1,4,0.8,0.0,0.2
NVDA,2025-04-24,0.17934944444444445,0.226896,-0.316663,0.402717,9,0,1,1,7,0.7777777777777778,0.1111111111111111,0.1111111111111111
NVDA,2025-04-25,0.247893,0.304564,0.118485,0.32063,3,0,0,1,2,0.6666666666666666,0.0,0.3333333333333333
