scope,accuracy,precision,recall,f1,balanced_accuracy,f1_macro,mcc,roc_auc,tn,fp,fn,tp,group,mean_outer_auc,approach,dataset_type,model_name,ticker
outer_fold,0.5108695652173914,0.5504587155963303,0.594059405940594,0.5714285714285714,0.5018489800787307,0.5009041591320073,0.003744709048382886,0.5096027675056662,34,49,41,60,3.0,,enhanced,lag_1,hist_gradient_boosting,NVDA
global,0.49547920433996384,0.5051813471502591,0.6890459363957597,0.5829596412556054,0.4908192644941761,0.472257852664416,-0.019990823431259686,0.5228634995419448,79,191,88,195,,0.5264527045201387,enhanced,lag_1,hist_gradient_boosting,TSLA
outer_fold,0.5405405405405406,0.5352112676056338,0.8,0.6413502109704642,0.5333333333333333,0.501126233304781,0.07888844549503843,0.5546198830409356,24,66,19,76,1.0,,enhanced,lag_1,hist_gradient_boosting,TSLA
outer_fold,0.44565217391304346,0.4520547945205479,0.75,0.5641025641025641,0.4583333333333333,0.4014542671259089,-0.1028318100510508,0.5041429924242424,16,80,22,66,2.0,,enhanced,lag_1,hist_gradient_boosting,TSLA
outer_fold,0.5,0.5408163265306123,0.53,0.5353535353535354,0.49714285714285716,0.49708853238265005,-0.005704785648340473,0.5205952380952381,39,45,47,53,3.0,,enhanced,lag_1,hist_gradient_boosting,TSLA
global,0.5099457504520796,0.5365853658536586,0.7308970099667774,0.6188466947960619,0.48846437799926173,0.46638537271448666,-0.026241858138936525,0.4770605916785319,62,190,81,220,,0.47734609082464236,enhanced,lag_1,logistic_regression,AAPL
outer_fold,0.5513513513513514,0.5506329113924051,0.8787878787878788,0.6770428015564203,0.5266032417195208,0.4712647636100685,0.075165915866727,0.5055203194738078,15,71,12,87,1.0,,enhanced,lag_1,logistic_regression,AAPL
outer_fold,0.4891304347826087,0.5241379310344828,0.7524752475247525,0.6178861788617886,0.4605749731599666,0.4236971877915501,-0.09600313644534178,0.45508767744244305,14,69,25,76,2.0,,enhanced,lag_1,logistic_regression,AAPL
outer_fold,0.4891304347826087,0.5327102803738317,0.5643564356435643,0.5480769230769231,0.4809733985446737,0.48028846153846155,-0.03838430650486876,0.4714302755576762,33,50,44,57,3.0,,enhanced,lag_1,logistic_regression,AAPL
global,0.5099457504520796,0.5533980582524272,0.5625,0.5579119086460033,0.5041415662650602,0.5041080841404458,0.008299595424547647,0.5012682308180089,111,138,133,171,,0.5029802938002598,enhanced,lag_1,logistic_regression,MSFT
outer_fold,0.4810810810810811,0.5371900826446281,0.6190476190476191,0.5752212389380531,0.45952380952380956,0.4542772861356932,-0.08431145759117888,0.4666666666666666,24,56,40,65,1.0,,enhanced,lag_1,logistic_regression,MSFT
outer_fold,0.5217391304347826,0.5309734513274337,0.631578947368421,0.5769230769230769,0.5180366646954464,0.5134615384615384,0.03703178422691899,0.4909520993494973,36,53,35,60,2.0,,enhanced,lag_1,logistic_regression,MSFT
