dataset_type,model_name,scope,accuracy,precision,recall,f1,balanced_accuracy,f1_macro,mcc,roc_auc,tn,fp,fn,tp,group,mean_outer_auc,std_outer_auc
base,logistic_regression,outer_fold,0.5108695652173914,0.5108695652173914,1.0,0.6762589928057554,0.5,0.3381294964028777,0.0,0.5534278959810874,0,90,0,94,2,,
base,logistic_regression,outer_fold,0.5380434782608695,0.5727272727272728,0.6237623762376238,0.5971563981042654,0.5287486579983299,0.5278775621094576,0.058349226429008,0.5359656447572467,36,47,38,63,3,,
base,random_forest,global,0.49005424954792043,0.544,0.4473684210526316,0.49097472924187724,0.49476854787571334,0.490052582012243,-0.01045917423168985,0.49696813570069753,135,114,168,136,,0.5279166816298302,0.04279877372548682
base,random_forest,ticker,0.49005424954792043,0.544,0.4473684210526316,0.49097472924187724,0.49476854787571334,0.490052582012243,-0.01045917423168985,0.49696813570069753,135,114,168,136,NVDA,,
base,random_forest,year,0.5849056603773585,0.625,0.6666666666666666,0.6451612903225806,0.572463768115942,0.5725806451612903,0.14685570351046695,0.49130434782608695,11,12,10,20,2023,,
base,random_forest,year,0.47619047619047616,0.5378151260504201,0.45390070921985815,0.49230769230769234,0.4792026068621813,0.4756620428751577,-0.04136286777345318,0.46607245543415754,56,55,77,64,2024,,
base,random_forest,year,0.4838709677419355,0.5252525252525253,0.39097744360902253,0.4482758620689655,0.49114089571755476,0.48171368861024033,-0.0180419642821953,0.5153318077803203,68,47,81,52,2025,,
base,random_forest,outer_fold,0.4756756756756757,0.6363636363636364,0.25688073394495414,0.3660130718954248,0.5231772090777402,0.459504231800247,0.053564281615108934,0.48219459198454856,60,16,81,28,1,,
base,random_forest,outer_fold,0.5163043478260869,0.5146198830409356,0.9361702127659575,0.6641509433962264,0.5069739952718676,0.4000366367466569,0.027209909319300073,0.5670212765957446,7,83,6,88,2,,
base,random_forest,outer_fold,0.4782608695652174,0.5714285714285714,0.19801980198019803,0.29411764705882354,0.5086484552069664,0.4401622718052738,0.021930125285056404,0.5345341763091972,68,15,81,20,3,,
base,xgboost,global,0.49547920433996384,0.5647668393782384,0.35855263157894735,0.4386317907444668,0.510601616994293,0.4902518559633664,0.0221313887313969,0.5189904354259142,165,84,195,109,,0.551526910057445,0.05270793952070421
base,xgboost,ticker,0.49547920433996384,0.5647668393782384,0.35855263157894735,0.4386317907444668,0.510601616994293,0.4902518559633664,0.0221313887313969,0.5189904354259142,165,84,195,109,NVDA,,
base,xgboost,year,0.5849056603773585,0.6538461538461539,0.5666666666666667,0.6071428571428571,0.5876811594202899,0.5835714285714286,0.17385703503760133,0.5376811594202898,14,9,13,17,2023,,
base,xgboost,year,0.4722222222222222,0.5465116279069767,0.3333333333333333,0.41409691629955947,0.49099099099099097,0.4669762559837147,-0.018865781184766228,0.4899047984154367,72,39,94,47,2024,,
base,xgboost,year,0.5,0.5555555555555556,0.3383458646616541,0.4205607476635514,0.5126511932003923,0.4904222178034069,0.026905153822605343,0.5376920562275254,79,36,88,45,2025,,
base,xgboost,outer_fold,0.4648648648648649,0.65625,0.1926605504587156,0.2978723404255319,0.5239618541767262,0.4327789649725913,0.062337553949593075,0.4984910671173346,65,11,88,21,1,,
base,xgboost,outer_fold,0.5434782608695652,0.5373134328358209,0.7659574468085106,0.631578947368421,0.5385342789598109,0.5157894736842106,0.08660141993561471,0.6039007092198581,28,62,22,72,2,,
base,xgboost,outer_fold,0.4782608695652174,0.5925925925925926,0.15841584158415842,0.25,0.5129428605511154,0.425,0.03640225540967316,0.5521889538351425,72,11,85,16,3,,
hybrid,hist_gradient_boosting,global,0.49909584086799275,0.5533596837944664,0.4605263157894737,0.5026929982046678,0.5033555273726484,0.49906963207136856,0.006702029868321565,0.5047756816740646,136,113,164,140,,0.5188861911922233,0.013896684491026443
hybrid,hist_gradient_boosting,ticker,0.49909584086799275,0.5533596837944664,0.4605263157894737,0.5026929982046678,0.5033555273726484,0.49906963207136856,0.006702029868321565,0.5047756816740646,136,113,164,140,NVDA,,
hybrid,hist_gradient_boosting,year,0.5471698113207547,0.575,0.7666666666666667,0.6571428571428571,0.513768115942029,0.49523809523809526,0.031719576756473446,0.5123188405797101,6,17,7,23,2023,,
hybrid,hist_gradient_boosting,year,0.5079365079365079,0.5570469798657718,0.5886524822695035,0.5724137931034483,0.49702894383745444,0.4964872703834998,-0.006000675697891682,0.49351479138713183,45,66,58,83,2024,,
hybrid,hist_gradient_boosting,year,0.4798387096774194,0.53125,0.2556390977443609,0.34517766497461927,0.49738476626348477,0.45686976894215914,-0.005960961925076976,0.49862700228832957,85,30,99,34,2025,,
hybrid,hist_gradient_boosting,outer_fold,0.5297297297297298,0.61,0.5596330275229358,0.583732057416268,0.5232375663930469,0.5216796933044072,0.04588082532034496,0.5049492998551425,37,39,48,61,1,,
hybrid,hist_gradient_boosting,outer_fold,0.5054347826086957,0.5109489051094891,0.7446808510638298,0.6060606060606061,0.5001182033096927,0.4709135147091351,0.0002709789786882518,0.5327423167848699,23,67,24,70,2,,
hybrid,hist_gradient_boosting,outer_fold,0.46195652173913043,0.5625,0.0891089108910891,0.15384615384615385,0.5023857807467493,0.3797119215445909,0.008426468973866863,0.5189669569366575,76,7,92,9,3,,
hybrid,lightgbm,global,0.4972875226039783,0.5570175438596491,0.41776315789473684,0.4774436090225564,0.5060703339674487,0.4965615257656336,0.012270717055670972,0.5112027055590784,148,101,177,127,,0.5384482896281004,0.03445579197911022
hybrid,lightgbm,ticker,0.4972875226039783,0.5570175438596491,0.41776315789473684,0.4774436090225564,0.5060703339674487,0.4965615257656336,0.012270717055670972,0.5112027055590784,148,101,177,127,NVDA,,
