dataset_type,model_name,outer_fold,config_id,inner_fold,roc_auc,train_end,train_target_end,valid_start,valid_end,mean_auc
hybrid,logistic_regression,3,0,1,0.5210077496766917,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,logistic_regression,3,0,2,0.5175487734209001,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,logistic_regression,3,0,3,0.47262552643218403,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5037273498432585
hybrid,logistic_regression,3,1,1,0.5434011065410383,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,logistic_regression,3,1,2,0.5207745798725131,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,logistic_regression,3,1,3,0.4733947424087998,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5125234762741171
hybrid,random_forest,3,0,1,0.5282906955261903,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,random_forest,3,0,2,0.47951516322194315,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,random_forest,3,0,3,0.47638026191804,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.4947287068887245
hybrid,random_forest,3,1,1,0.5371828904252112,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,random_forest,3,1,2,0.4778056789646513,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,random_forest,3,1,3,0.4931587854079729,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5027157849326118
hybrid,hist_gradient_boosting,3,0,1,0.4972336474042959,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,hist_gradient_boosting,3,0,2,0.5146465134247634,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,hist_gradient_boosting,3,0,3,0.4808128689832888,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.49756434327078275
hybrid,hist_gradient_boosting,3,1,1,0.5115272794453682,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,hist_gradient_boosting,3,1,2,0.5023855514776898,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,hist_gradient_boosting,3,1,3,0.4889905963346859,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5009678090859147
hybrid,xgboost,3,0,1,0.5057028674776115,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,xgboost,3,0,2,0.49676936449681275,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,xgboost,3,0,3,0.48243783773388976,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.4949700232361047
hybrid,xgboost,3,1,1,0.50997150997151,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,xgboost,3,1,2,0.4739376086536604,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,xgboost,3,1,3,0.49106267187169483,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.4916572634989551
hybrid,lightgbm,3,0,1,0.5156695156695157,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,lightgbm,3,0,2,0.5017770909793317,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,lightgbm,3,0,3,0.4780484990673256,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.4984983685720576
hybrid,lightgbm,3,1,1,0.5210369203543266,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,lightgbm,3,1,2,0.49975854742128645,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
