dataset_type,model_name,outer_fold,config_id,inner_fold,roc_auc,train_end,train_target_end,valid_start,valid_end,mean_auc
base,random_forest,3,0,2,0.5289957977104767,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
base,random_forest,3,0,3,0.5213450292397661,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5355378239592598
base,random_forest,3,1,1,0.5521670211090107,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
base,random_forest,3,1,2,0.5227261749504902,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
base,random_forest,3,1,3,0.5342249065286166,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5363727008627058
base,hist_gradient_boosting,3,0,1,0.5722127047889098,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
base,hist_gradient_boosting,3,0,2,0.504269912573057,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
base,hist_gradient_boosting,3,0,3,0.5273703384143419,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5346176519254362
base,hist_gradient_boosting,3,1,1,0.577169974795211,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
base,hist_gradient_boosting,3,1,2,0.49546442544558755,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
base,hist_gradient_boosting,3,1,3,0.5291007573578757,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.533911719199558
base,xgboost,3,0,1,0.5619092627599244,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
base,xgboost,3,0,2,0.5036419842534898,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
base,xgboost,3,0,3,0.5025980251174383,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5227164240436175
base,xgboost,3,1,1,0.5532352709514808,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
base,xgboost,3,1,2,0.4882577404240931,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
base,xgboost,3,1,3,0.5059677883232672,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5158202665662803
base,lightgbm,3,0,1,0.5595216997479521,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
base,lightgbm,3,0,2,0.49381249094334156,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
base,lightgbm,3,0,3,0.5300834052343975,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5278058653085637
base,lightgbm,3,1,1,0.5550173282923756,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
base,lightgbm,3,1,2,0.5061005651354875,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
base,lightgbm,3,1,3,0.5306010928961749,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.530572995441346
hybrid,logistic_regression,3,0,1,0.5164224952741021,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,logistic_regression,3,0,2,0.4842969617929769,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,logistic_regression,3,0,3,0.5179273319911801,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.506215596352753
hybrid,logistic_regression,3,1,1,0.5325791587901701,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,logistic_regression,3,1,2,0.4980630826450273,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,logistic_regression,3,1,3,0.5080433323746524,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.51289519126995
hybrid,random_forest,3,0,1,0.5410463925645873,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,random_forest,3,0,2,0.5212481282905859,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,random_forest,3,0,3,0.5195762630620266,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5272902613057333
hybrid,random_forest,3,1,1,0.5441625315059861,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,random_forest,3,1,2,0.5069700043471961,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,random_forest,3,1,3,0.5287316652286453,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5266214003606092
hybrid,hist_gradient_boosting,3,0,1,0.5611856096408318,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,hist_gradient_boosting,3,0,2,0.5053277302806356,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,hist_gradient_boosting,3,0,3,0.5222989166906338,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.529604085537367
hybrid,hist_gradient_boosting,3,1,1,0.5484453764965344,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,hist_gradient_boosting,3,1,2,0.5085349949282713,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,hist_gradient_boosting,3,1,3,0.5420860895407918,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5330221536551991
hybrid,xgboost,3,0,1,0.5517436594202898,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,xgboost,3,0,2,0.493469545476501,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,xgboost,3,0,3,0.5108043332374652,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5186725127114187
hybrid,xgboost,3,1,1,0.552816832073094,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,xgboost,3,1,2,0.48465439791334597,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,xgboost,3,1,3,0.502569264691784,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.513346831559408
hybrid,lightgbm,3,0,1,0.5497745352867045,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,lightgbm,3,0,2,0.5211418634980437,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,lightgbm,3,0,3,0.5121464864346659,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5276876284064714
hybrid,lightgbm,3,1,1,0.5660444234404537,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,lightgbm,3,1,2,0.5235279911123991,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,lightgbm,3,1,3,0.5298245614035088,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5397989919854539
