dataset_type,model_name,outer_fold,config_id,inner_fold,roc_auc,train_end,train_target_end,valid_start,valid_end,mean_auc
lag_1,lightgbm,2,0,2,0.5388201052787157,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,lightgbm,2,0,3,0.4637763515621518,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5009384275294139
lag_1,lightgbm,2,1,1,0.5029625639644493,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,lightgbm,2,1,2,0.5291562922791819,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,lightgbm,2,1,3,0.4640214823728662,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.4987134462054992
base,logistic_regression,3,0,1,0.5101252680503401,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
base,logistic_regression,3,0,2,0.5128580145869454,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
base,logistic_regression,3,0,3,0.5235867258344588,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5155233361572481
base,logistic_regression,3,1,1,0.5103969570828361,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
base,logistic_regression,3,1,2,0.5147370766056779,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
base,logistic_regression,3,1,3,0.5144703839475208,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.513201472545345
base,random_forest,3,0,1,0.49578881999631275,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
base,random_forest,3,0,2,0.5063636275582848,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
base,random_forest,3,0,3,0.5186523249083542,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5069349241543173
base,random_forest,3,1,1,0.494668102737267,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
base,random_forest,3,1,2,0.48149511347016266,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
base,random_forest,3,1,3,0.5234468454562994,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.4998700205545763
base,hist_gradient_boosting,3,0,1,0.5086940490398704,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
base,hist_gradient_boosting,3,0,2,0.5192264850885775,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
base,hist_gradient_boosting,3,0,3,0.5123818251977619,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5134341197754032
base,hist_gradient_boosting,3,1,1,0.5019551907159977,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
base,hist_gradient_boosting,3,1,2,0.5246796392975795,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
base,hist_gradient_boosting,3,1,3,0.4925284584217635,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5063877628117802
base,xgboost,3,0,1,0.4903016718578678,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
base,xgboost,3,0,2,0.5009201592359772,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
base,xgboost,3,0,3,0.509690333783523,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5003040549591227
base,xgboost,3,1,1,0.4985978905287263,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
base,xgboost,3,1,2,0.49876989238979885,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
base,xgboost,3,1,3,0.5151746092996334,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5041807974060529
base,lightgbm,3,0,1,0.5009169504846739,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
base,lightgbm,3,0,2,0.5108336642677954,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
base,lightgbm,3,0,3,0.5017702103029134,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5045069416851276
base,lightgbm,3,1,1,0.4988938375105522,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
base,lightgbm,3,1,2,0.5152649574305279,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
base,lightgbm,3,1,3,0.5061016785645379,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5067534911685394
hybrid,logistic_regression,3,0,1,0.49758875983659845,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,logistic_regression,3,0,2,0.4958205398913243,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,logistic_regression,3,0,3,0.5152131969901601,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5028741655726943
hybrid,logistic_regression,3,1,1,0.5063410279548608,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,logistic_regression,3,1,2,0.49873599178636807,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,logistic_regression,3,1,3,0.5128497009453984,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5059755735622091
hybrid,random_forest,3,0,1,0.473641312258027,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,random_forest,3,0,2,0.47459876214368046,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,random_forest,3,0,3,0.510775612579587,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.48633856232709816
hybrid,random_forest,3,1,1,0.4851977993188368,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,random_forest,3,1,2,0.4867545499452748,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,random_forest,3,1,3,0.5298475786224195,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.500599975962177
hybrid,hist_gradient_boosting,3,0,1,0.4897582937928759,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,hist_gradient_boosting,3,0,2,0.523987098398923,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,hist_gradient_boosting,3,0,3,0.5430156280146633,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5189203400688207
hybrid,hist_gradient_boosting,3,1,1,0.4866144635597085,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,hist_gradient_boosting,3,1,2,0.5251397189155681,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,hist_gradient_boosting,3,1,3,0.5066853173837546,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5061464999530103
hybrid,xgboost,3,0,1,0.4827380432567753,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,xgboost,3,0,2,0.4845800683823601,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,xgboost,3,0,3,0.5133802816901408,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.4935661311097587
hybrid,xgboost,3,1,1,0.4956869366091268,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,xgboost,3,1,2,0.47998895808916825,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,xgboost,3,1,3,0.5263216284005402,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5006658410329451
hybrid,lightgbm,3,0,1,0.47746921666230024,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,lightgbm,3,0,2,0.5127514698333059,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,lightgbm,3,0,3,0.4991944819602546,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.49647172281862023
hybrid,lightgbm,3,1,1,0.489481753170514,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
hybrid,lightgbm,3,1,2,0.5098166461648732,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
hybrid,lightgbm,3,1,3,0.5114219563959097,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5035734519104323
