scope,accuracy,precision,recall,f1,balanced_accuracy,f1_macro,mcc,roc_auc,tn,fp,fn,tp,group,mean_outer_auc,std_outer_auc,ticker,dataset_type,model_name,approach
global,0.5226039783001808,0.5345454545454545,0.519434628975265,0.5268817204301075,0.5226802774505954,0.5225649478062946,0.04534868662393359,0.5304083235178642,142,128,136,147,,0.5480094333054859,0.02299016403474884,TSLA,hybrid,xgboost,individual
global,0.48282097649186256,0.4956772334293948,0.607773851590106,0.546031746031746,0.47981285172097893,0.4725957049486461,-0.04174281382929357,0.519794529511844,95,175,111,172,,0.5459143360294676,0.029350314034616524,TSLA,hybrid,xgboost,joint
global,0.47739602169981915,0.48863636363636365,0.4558303886925795,0.4716636197440585,0.47791519434628976,0.47733449323517774,-0.04420259767739914,0.4949417615495354,135,135,154,129,,0.5047903454975824,0.023308802919075517,TSLA,lag_1,hist_gradient_boosting,individual
global,0.4972875226039783,0.5070422535211268,0.6360424028268551,0.5642633228840125,0.4939471273393535,0.48512311443345923,-0.012621758353198401,0.5172555948174322,95,175,103,180,,0.5372581845238095,0.018303850822369176,TSLA,lag_1,hist_gradient_boosting,joint
global,0.5099457504520796,0.5241935483870968,0.45936395759717313,0.4896421845574388,0.5111634602800681,0.5091689183656759,0.022440274592605624,0.5210181913362125,152,118,153,130,,0.5392802476519581,0.029340350532299213,TSLA,lag_1,lightgbm,individual
global,0.49547920433996384,0.50625,0.5724381625441696,0.5373134328358209,0.4936264886794922,0.491320732322483,-0.012904194707359913,0.49837717576233476,112,158,121,162,,0.5162886461735147,0.0021477958196269493,TSLA,lag_1,lightgbm,joint
global,0.5117540687160941,0.5173333333333333,0.6855123674911661,0.5896656534954408,0.5075709985603978,0.4934935410334347,0.0162006568825812,0.5323648737076299,89,181,89,194,,0.5334980403977115,0.03613123083288351,TSLA,lag_1,logistic_regression,individual
global,0.5135623869801085,0.5186170212765957,0.6890459363957597,0.5918057663125948,0.5093377830126946,0.4950080285701677,0.02001097814393528,0.5007983248265934,89,181,88,195,,0.5096917601769575,0.03395000961860025,TSLA,lag_1,logistic_regression,joint
global,0.5045207956600362,0.5161290322580645,0.508833922261484,0.5124555160142349,0.5044169611307421,0.5043895227129997,0.008831841978337043,0.5195524146054182,135,135,139,144,,0.5363510180122022,0.03686420953399406,TSLA,lag_1,random_forest,individual
global,0.5298372513562387,0.5329512893982808,0.657243816254417,0.5886075949367089,0.5267700562753567,0.520042194092827,0.055465966174148416,0.5242245779348252,107,163,97,186,,0.5428655840991367,0.033954939206428295,TSLA,lag_1,random_forest,joint
global,0.484629294755877,0.4962121212121212,0.4628975265017668,0.4789762340036563,0.48515246695458714,0.4845686178962825,-0.02971724270519071,0.5088470095537234,137,133,152,131,,0.5227965193919143,0.013125744468774219,TSLA,lag_1,xgboost,individual
global,0.5045207956600362,0.5128939828080229,0.6325088339222615,0.5664556962025317,0.5014396021463159,0.49419831223628696,0.002982770119362662,0.5089255333071587,100,170,104,179,,0.5279645175122148,0.031462638815878616,TSLA,lag_1,xgboost,joint
